# energy dos(up) dos(down)
-2.425669999999999860e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.424619999999999820e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.423570000000000135e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.422530000000000072e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.421480000000000032e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.420429999999999993e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.419389999999999930e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.418339999999999890e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.417289999999999850e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.416239999999999810e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.415200000000000102e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.414150000000000063e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.413100000000000023e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.412059999999999960e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.411009999999999920e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.409959999999999880e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.408909999999999840e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.407870000000000132e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.406820000000000093e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.405770000000000053e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.404720000000000013e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.403679999999999950e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.402629999999999910e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.401579999999999870e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.400539999999999807e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.399490000000000123e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.398440000000000083e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.397390000000000043e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.396349999999999980e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.395299999999999940e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.394249999999999901e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.393209999999999837e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.392160000000000153e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.391110000000000113e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.390060000000000073e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.389020000000000010e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.387969999999999970e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.386919999999999931e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.385879999999999868e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.384829999999999828e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.383780000000000143e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.382730000000000103e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.381690000000000040e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.380640000000000001e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.379589999999999961e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.378539999999999921e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.377499999999999858e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.376449999999999818e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.375400000000000134e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.374360000000000070e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.373310000000000031e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.372259999999999991e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.371209999999999951e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.370169999999999888e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.369119999999999848e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.368069999999999808e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.367030000000000101e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.365980000000000061e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.364930000000000021e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.363879999999999981e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.362839999999999918e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.361789999999999878e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.360739999999999839e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.359700000000000131e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.358650000000000091e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.357600000000000051e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.356550000000000011e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.355509999999999948e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.354459999999999908e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.353409999999999869e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.352359999999999829e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.351320000000000121e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.350270000000000081e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.349220000000000041e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.348179999999999978e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.347129999999999939e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.346079999999999899e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.345029999999999859e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.343990000000000151e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.342940000000000111e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.341890000000000072e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.340850000000000009e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.339799999999999969e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.338749999999999929e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.337699999999999889e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.336659999999999826e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.335610000000000142e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.334560000000000102e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.333520000000000039e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.332469999999999999e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.331419999999999959e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.330369999999999919e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.329329999999999856e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.328279999999999816e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.327230000000000132e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.326180000000000092e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.325140000000000029e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.324089999999999989e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.323039999999999949e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.321999999999999886e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.320949999999999847e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.319899999999999807e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.318850000000000122e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.317810000000000059e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.316760000000000019e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.315709999999999980e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.314669999999999916e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.313619999999999877e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.312569999999999837e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.311520000000000152e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.310480000000000089e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.309430000000000049e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.308380000000000010e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.307339999999999947e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.306289999999999907e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.305239999999999867e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.304189999999999827e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.303150000000000119e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.302100000000000080e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.301050000000000040e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.300000000000000000e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.298959999999999937e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.297909999999999897e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.296859999999999857e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.295820000000000149e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.294770000000000110e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.293720000000000070e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.292670000000000030e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.291629999999999967e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.290579999999999927e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.289529999999999887e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.288489999999999824e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.287440000000000140e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.286390000000000100e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.285340000000000060e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.284299999999999997e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.283249999999999957e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.282199999999999918e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.281159999999999854e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.280109999999999815e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.279060000000000130e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.278010000000000090e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.276970000000000027e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.275919999999999987e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.274869999999999948e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.273819999999999908e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.272779999999999845e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.271729999999999805e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.270680000000000121e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.269640000000000057e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.268590000000000018e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.267539999999999978e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.266489999999999938e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.265449999999999875e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.264399999999999835e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.263350000000000151e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.262310000000000088e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.261260000000000048e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.260210000000000008e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.259159999999999968e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.258119999999999905e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.257069999999999865e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.256019999999999825e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.254970000000000141e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.253930000000000078e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.252880000000000038e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.251829999999999998e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.250789999999999935e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.249739999999999895e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.248689999999999856e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.247639999999999816e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.246600000000000108e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.245550000000000068e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.244500000000000028e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.243459999999999965e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.242409999999999926e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.241359999999999886e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.240309999999999846e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.239270000000000138e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.238220000000000098e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.237170000000000059e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.236129999999999995e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.235079999999999956e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.234029999999999916e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.232979999999999876e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.231939999999999813e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.230890000000000128e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.229840000000000089e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.228790000000000049e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.227749999999999986e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.226699999999999946e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.225649999999999906e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.224609999999999843e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.223560000000000159e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.222510000000000119e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.221460000000000079e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.220420000000000016e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.219369999999999976e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.218319999999999936e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.217279999999999873e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.216229999999999833e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.215180000000000149e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.214130000000000109e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.213090000000000046e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.212040000000000006e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.210989999999999966e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.209949999999999903e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.208899999999999864e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.207849999999999824e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.206800000000000139e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.205760000000000076e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.204710000000000036e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.203659999999999997e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.202609999999999957e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.201569999999999894e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.200519999999999854e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.199469999999999814e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.198430000000000106e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.197380000000000067e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.196330000000000027e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.195279999999999987e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.194239999999999924e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.193189999999999884e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.192139999999999844e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.191100000000000136e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.190050000000000097e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.189000000000000057e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.187950000000000017e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.186909999999999954e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.185859999999999914e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.184809999999999874e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.183769999999999811e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.182720000000000127e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.181670000000000087e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.180620000000000047e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.179579999999999984e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.178529999999999944e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.177479999999999905e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.176429999999999865e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.175390000000000157e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.174340000000000117e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.173290000000000077e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.172250000000000014e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.171199999999999974e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.170149999999999935e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.169099999999999895e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.168059999999999832e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.167010000000000147e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.165960000000000107e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.164920000000000044e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.163870000000000005e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.162819999999999965e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.161769999999999925e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.160729999999999862e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.159679999999999822e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.158630000000000138e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.157590000000000074e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.156540000000000035e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.155489999999999995e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.154439999999999955e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.153399999999999892e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.152349999999999852e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.151299999999999812e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.150250000000000128e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.149210000000000065e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.148160000000000025e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.147109999999999985e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.146069999999999922e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.145019999999999882e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.143969999999999843e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.142920000000000158e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.141880000000000095e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.140830000000000055e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.139780000000000015e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.138739999999999952e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.137689999999999912e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.136639999999999873e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.135589999999999833e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.134550000000000125e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.133500000000000085e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.132450000000000045e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.131409999999999982e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.130359999999999943e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.129309999999999903e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.128259999999999863e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.127220000000000155e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.126170000000000115e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.125120000000000076e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.124070000000000036e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.123029999999999973e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.121979999999999933e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.120929999999999893e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.119889999999999830e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.118840000000000146e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.117790000000000106e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.116740000000000066e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.115700000000000003e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.114649999999999963e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.113599999999999923e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.112559999999999860e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.111509999999999820e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.110460000000000136e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.109410000000000096e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.108370000000000033e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.107319999999999993e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.106269999999999953e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.105229999999999890e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.104179999999999851e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.103129999999999811e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.102080000000000126e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.101040000000000063e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.099990000000000023e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.098939999999999984e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.097889999999999944e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.096849999999999881e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.095799999999999841e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.094750000000000156e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.093710000000000093e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.092660000000000053e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.091610000000000014e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.090559999999999974e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.089519999999999911e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.088469999999999871e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.087419999999999831e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.086380000000000123e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.085330000000000084e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.084280000000000044e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.083230000000000004e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.082189999999999941e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.081139999999999901e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.080089999999999861e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.079050000000000153e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.078000000000000114e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.076950000000000074e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.075900000000000034e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.074859999999999971e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.073809999999999931e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.072759999999999891e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.071709999999999852e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.070670000000000144e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.069620000000000104e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.068570000000000064e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.067530000000000001e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.066479999999999961e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.065429999999999922e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.064379999999999882e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.063339999999999819e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.062290000000000134e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.061240000000000094e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.060200000000000031e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.059149999999999991e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.058099999999999952e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.057049999999999912e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.056009999999999849e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.054959999999999809e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.053910000000000124e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.052870000000000061e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.051820000000000022e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.050769999999999982e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.049719999999999942e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.048679999999999879e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.047629999999999839e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.046580000000000155e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.045530000000000115e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.044490000000000052e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.043440000000000012e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.042389999999999972e+01 0.000000000000000000e+00 -0.000000000000000000e+00
-2.041349999999999909e+01 0.000000000000000000e+00 -0.000000000000000000e+00
