#k-distance eigenvalue[eV]
2.63320129 -34.33820000
2.64955657 -34.33790000
2.66591186 -34.33750000
2.68226714 -34.33710000
2.69862243 -34.33650000
2.71497771 -34.33590000
2.73133300 -34.33530000
2.74768828 -34.33460000
2.76404356 -34.33380000
2.78039885 -34.33300000
2.79675413 -34.33210000
2.81310946 -34.33120000
2.82946474 -34.33020000
2.84582003 -34.32920000
2.86217531 -34.32820000
2.87853060 -34.32720000
2.89488588 -34.32610000
2.91124117 -34.32500000
2.92759645 -34.32390000
2.94395174 -34.32280000
2.96030702 -34.32160000
2.97666231 -34.32050000
2.99301759 -34.31930000
3.00937288 -34.31820000
3.02572816 -34.31700000
3.04208348 -34.31580000
3.05843877 -34.31430000
3.07479405 -34.31270000
3.09114934 -34.31100000
3.10750462 -34.30930000
3.12385991 -34.30760000
3.14021519 -34.30600000
3.15657048 -34.30430000
3.17292576 -34.30250000
3.18928105 -34.30080000
3.20563633 -34.29900000
3.22199162 -34.29720000
3.23834690 -34.29530000
3.25470219 -34.29340000
3.27105747 -34.29140000
3.28741280 -34.28940000
3.30376808 -34.28730000
3.32012337 -34.28510000
3.33647865 -34.28280000
3.35283394 -34.28040000
3.36918922 -34.27790000
3.38554451 -34.27530000
3.40189979 -34.27270000
3.41825508 -34.26990000
3.43461036 -34.26700000
3.45096564 -34.26400000
3.46732093 -34.26100000
3.48367621 -34.25790000
3.50003150 -34.25470000
3.51638678 -34.25150000
3.53274211 -34.24830000
3.54909739 -34.24510000
3.56545268 -34.24190000
3.58180796 -34.23870000
3.59816325 -34.23560000
3.61451853 -34.23260000
3.63087382 -34.22960000
3.64722910 -34.22670000
3.66358439 -34.22400000
3.67993967 -34.22140000
3.69629496 -34.21890000
3.71265024 -34.21650000
3.72900553 -34.21440000
3.74536081 -34.21240000
3.76171610 -34.21060000
3.77807142 -34.20890000
3.79442670 -34.20750000
3.81078199 -34.20630000
3.82713727 -34.20530000
3.84349256 -34.20450000
3.85984784 -34.20390000
3.87620313 -34.20350000
3.89255841 -34.20340000

0.00000000 -14.02880000
0.01090352 -14.02840000
0.02180705 -14.02740000
0.03271053 -14.02580000
0.04361405 -14.02350000
0.05451758 -14.02050000
0.06542110 -14.01690000
0.07632458 -14.01260000
0.08722811 -14.00760000
0.09813163 -14.00210000
0.10903515 -13.99580000
0.11993864 -13.98890000
0.13084216 -13.98140000
0.14174569 -13.97330000
0.15264921 -13.96450000
0.16355269 -13.95510000
0.17445622 -13.94500000
0.18535974 -13.93440000
0.19626326 -13.92310000
0.20716679 -13.91130000
0.21807027 -13.89880000
0.22897379 -13.88580000
0.23987732 -13.87220000
0.25078084 -13.85800000
0.26168432 -13.84320000
0.27258785 -13.82790000
0.28349137 -13.81210000
0.29439489 -13.79570000
0.30529838 -13.77870000
0.31620190 -13.76130000
0.32710542 -13.74340000
0.33800895 -13.72490000
0.34891243 -13.70600000
0.35981595 -13.68660000
0.37071948 -13.66670000
0.38162300 -13.64640000
0.39252652 -13.62560000
0.40343001 -13.60440000
0.41433353 -13.58280000
0.42523706 -13.56080000
0.43614058 -13.53840000
0.44704406 -13.51570000
0.45794759 -13.49250000
0.46885111 -13.46910000
0.47975463 -13.44530000
0.49065812 -13.42120000
0.50156164 -13.39680000
0.51246516 -13.37210000
0.52336869 -13.34710000
0.53427217 -13.32190000
0.54517569 -13.29650000
0.55607922 -13.27090000
0.56698274 -13.24500000
0.57788626 -13.21900000
0.58878975 -13.19290000
0.59969327 -13.16660000
0.61059679 -13.14010000
0.62150032 -13.11360000
0.63240380 -13.08700000
0.64330733 -13.06040000
0.65421085 -13.03360000
0.66511437 -13.00690000
0.67601786 -12.98020000
0.68692138 -12.95350000
0.69782490 -12.92690000
0.70872843 -12.90030000
0.71963191 -12.87380000
0.73053543 -12.84740000
0.74143896 -12.82120000
0.75234248 -12.79510000
0.76324600 -12.76920000
0.77414949 -12.74350000
0.78505301 -12.71800000
0.79595653 -12.69280000
0.80686006 -12.66780000
0.81776354 -12.64320000
0.82866706 -12.61880000
0.83957059 -12.59480000
0.85047411 -12.57110000
0.86137759 -12.54780000
0.87228112 -12.52500000
0.88318464 -12.50250000
0.89408816 -12.48050000
0.90499165 -12.45890000
0.91589517 -12.43780000
0.92679870 -12.41720000
0.93770222 -12.39710000
0.94860574 -12.37760000
0.95950923 -12.35860000
0.97041275 -12.34020000
0.98131627 -12.32230000
0.99221980 -12.30500000
1.00312328 -12.28830000
1.01402680 -12.27230000
1.02493033 -12.25680000
1.03583385 -12.24200000
1.04673733 -12.22780000
1.05764086 -12.21430000
1.06854438 -12.20140000
1.07944790 -12.18910000
1.09035139 -12.17750000
1.10125491 -12.16660000
1.11215843 -12.15630000
1.12306196 -12.14670000
1.13396548 -12.13770000
1.14486897 -12.12940000
1.15577249 -12.12170000
1.16667601 -12.11470000
1.17757953 -12.10830000
1.18848302 -12.10250000
1.19938654 -12.09730000
1.21029007 -12.09270000
1.22119359 -12.08880000
1.23209707 -12.08540000
1.24300060 -12.08250000
1.25390412 -12.08020000
1.26480764 -12.07850000
1.27571113 -12.07720000
1.28661465 -12.07650000
1.29751817 -12.07630000
1.29751817 -12.07630000
1.30296994 -12.07630000
1.30842174 -12.07650000
1.31387350 -12.07680000
1.31932526 -12.07720000
1.32477706 -12.07770000
1.33022882 -12.07830000
1.33568058 -12.07900000
1.34113234 -12.07980000
1.34658414 -12.08080000
1.35203591 -12.08180000
1.35748767 -12.08290000
1.36293947 -12.08410000
1.36839123 -12.08540000
1.37384299 -12.08680000
1.37929479 -12.08820000
1.38474655 -12.08980000
1.39019832 -12.09140000
1.39565008 -12.09310000
1.40110188 -12.09490000
1.40655364 -12.09670000
1.41200540 -12.09860000
1.41745720 -12.10060000
1.42290896 -12.10270000
1.42836072 -12.10480000
1.43381253 -12.10700000
1.43926429 -12.10920000
1.44471605 -12.11150000
1.45016781 -12.11380000
1.45561961 -12.11620000
1.46107137 -12.11860000
1.46652313 -12.12110000
1.47197493 -12.12360000
1.47742670 -12.12620000
1.48287846 -12.12880000
1.48833026 -12.13150000
1.49378202 -12.13410000
1.49923378 -12.13680000
1.50468554 -12.13960000
1.51013734 -12.14230000
1.51558911 -12.14510000
1.52104087 -12.14790000
1.52649267 -12.15070000
1.53194443 -12.15360000
1.53739619 -12.15640000
1.54284799 -12.15930000
1.54829975 -12.16220000
1.55375151 -12.16510000
1.55920331 -12.16800000
1.56465508 -12.17090000
1.57010684 -12.17380000
1.57555860 -12.17670000
1.58101040 -12.17960000
1.58646216 -12.18250000
1.59191392 -12.18540000
1.59736572 -12.18820000
1.60281749 -12.19110000
1.60826925 -12.19400000
1.61372105 -12.19680000
1.61917281 -12.19970000
1.62462457 -12.20250000
1.63007633 -12.20530000
1.63552813 -12.20810000
1.64097989 -12.21080000
1.64643166 -12.21350000
1.65188346 -12.21630000
1.65733522 -12.21890000
1.66278698 -12.22160000
1.66823878 -12.22420000
1.67369054 -12.22680000
1.67914230 -12.22930000
1.68459407 -12.23190000
1.69004587 -12.23430000
1.69549763 -12.23680000
1.70094939 -12.23920000
1.70640119 -12.24160000
1.71185295 -12.24390000
1.71730471 -12.24620000
1.72275651 -12.24840000
1.72820827 -12.25060000
1.73366004 -12.25270000
1.73911184 -12.25480000
1.74456360 -12.25680000
1.75001536 -12.25880000
1.75546712 -12.26080000
1.76091892 -12.26260000
1.76637068 -12.26450000
1.77182245 -12.26620000
1.77727425 -12.26800000
1.78272601 -12.26960000
1.78817777 -12.27120000
1.79362957 -12.27280000
1.79908133 -12.27420000
1.80453309 -12.27570000
1.80998485 -12.27700000
1.81543666 -12.27830000
1.82088842 -12.27960000
1.82634018 -12.28070000
1.83179198 -12.28180000
1.83724374 -12.28290000
1.84269550 -12.28380000
1.84814730 -12.28470000
1.85359906 -12.28560000
1.85905083 -12.28640000
1.86450259 -12.28710000
1.86995439 -12.28770000
1.87540615 -12.28830000
1.88085791 -12.28880000
1.88630971 -12.28920000
1.89176147 -12.28950000
1.89721324 -12.28980000
1.90266504 -12.29010000
1.90811680 -12.29020000
1.91356856 -12.29030000
1.91902032 -12.29030000
1.92447212 -12.29020000
1.92992388 -12.29010000
1.93537564 -12.28990000
1.94082744 -12.28960000
1.94627921 -12.28930000
1.94627921 -12.28930000
1.96263449 -12.29010000
1.97898978 -12.29030000
1.99534506 -12.28980000
2.01170035 -12.28880000
2.02805563 -12.28710000
2.04441092 -12.28470000
2.06076620 -12.28180000
2.07712152 -12.27830000
2.09347681 -12.27420000
2.10983209 -12.26960000
2.12618738 -12.26450000
2.14254266 -12.25880000
2.15889795 -12.25270000
2.17525323 -12.24620000
2.19160852 -12.23920000
2.20796380 -12.23190000
2.22431909 -12.22420000
2.24067437 -12.21630000
2.25702966 -12.20810000
2.27338494 -12.19970000
2.28974023 -12.19110000
2.30609551 -12.18250000
2.32245084 -12.17380000
2.33880612 -12.16510000
2.35516141 -12.15640000
2.37151669 -12.14790000
2.38787197 -12.13960000
2.40422726 -12.13150000
2.42058254 -12.12360000
2.43693783 -12.11620000
2.45329311 -12.10920000
2.46964840 -12.10270000
2.48600368 -12.09670000
2.50235897 -12.09140000
2.51871425 -12.08680000
2.53506954 -12.08290000
2.55142482 -12.07980000
2.56778015 -12.07770000
2.58413543 -12.07650000
2.60049072 -12.07630000
2.61684600 -12.07720000
2.63320129 -12.07930000
2.64955657 -12.08250000
2.66591186 -12.08700000
2.68226714 -12.09270000
2.69862243 -12.09980000
2.71497771 -12.10830000
2.73133300 -12.11810000
2.74768828 -12.12940000
2.76404356 -12.14210000
2.78039885 -12.15630000
2.79675413 -12.17200000
2.81310946 -12.18910000
2.82946474 -12.20770000
2.84582003 -12.22780000
2.86217531 -12.24930000
2.87853060 -12.27230000
2.89488588 -12.29660000
2.91124117 -12.32230000
2.92759645 -12.34930000
2.94395174 -12.37760000
2.96030702 -12.40710000
2.97666231 -12.43780000
2.99301759 -12.46960000
3.00937288 -12.50250000
3.02572816 -12.53630000
3.04208348 -12.57110000
3.05843877 -12.60680000
3.07479405 -12.64320000
3.09114934 -12.68030000
3.10750462 -12.71800000
3.12385991 -12.75630000
3.14021519 -12.79510000
3.15657048 -12.83430000
3.17292576 -12.87380000
3.18928105 -12.91360000
3.20563633 -12.95350000
3.22199162 -12.99360000
3.23834690 -13.03360000
3.25470219 -13.07370000
3.27105747 -13.11360000
3.28741280 -13.15340000
3.30376808 -13.19290000
3.32012337 -13.23210000
3.33647865 -13.27090000
3.35283394 -13.30930000
3.36918922 -13.34710000
3.38554451 -13.38450000
3.40189979 -13.42120000
3.41825508 -13.45720000
3.43461036 -13.49250000
3.45096564 -13.52710000
3.46732093 -13.56080000
3.48367621 -13.59370000
3.50003150 -13.62560000
3.51638678 -13.65660000
3.53274211 -13.68660000
3.54909739 -13.71550000
3.56545268 -13.74340000
3.58180796 -13.77010000
3.59816325 -13.79570000
3.61451853 -13.82010000
3.63087382 -13.84320000
3.64722910 -13.86510000
3.66358439 -13.88580000
3.67993967 -13.90510000
3.69629496 -13.92310000
3.71265024 -13.93980000
3.72900553 -13.95510000
3.74536081 -13.96890000
3.76171610 -13.98140000
3.77807142 -13.99250000
3.79442670 -14.00210000
3.81078199 -14.01020000
3.82713727 -14.01690000
3.84349256 -14.02210000
3.85984784 -14.02580000
3.87620313 -14.02800000
3.89255841 -14.02880000

0.00000000 -14.02870000
0.01090352 -14.02840000
0.02180705 -14.02740000
0.03271053 -14.02570000
0.04361405 -14.02340000
0.05451758 -14.02040000
0.06542110 -14.01680000
0.07632458 -14.01250000
0.08722811 -14.00750000
0.09813163 -14.00190000
0.10903515 -13.99560000
0.11993864 -13.98870000
0.13084216 -13.98120000
0.14174569 -13.97300000
0.15264921 -13.96420000
0.16355269 -13.95470000
0.17445622 -13.94460000
0.18535974 -13.93390000
0.19626326 -13.92260000
0.20716679 -13.91060000
0.21807027 -13.89810000
0.22897379 -13.88500000
0.23987732 -13.87130000
0.25078084 -13.85690000
0.26168432 -13.84210000
0.27258785 -13.82660000
0.28349137 -13.81060000
0.29439489 -13.79410000
0.30529838 -13.77700000
0.31620190 -13.75930000
0.32710542 -13.74120000
0.33800895 -13.72250000
0.34891243 -13.70340000
0.35981595 -13.68370000
0.37071948 -13.66360000
0.38162300 -13.64300000
0.39252652 -13.62190000
0.40343001 -13.60040000
0.41433353 -13.57850000
0.42523706 -13.55620000
0.43614058 -13.53340000
0.44704406 -13.51030000
0.45794759 -13.48680000
0.46885111 -13.46290000
0.47975463 -13.43870000
0.49065812 -13.41420000
0.50156164 -13.38930000
0.51246516 -13.36410000
0.52336869 -13.33870000
0.53427217 -13.31300000
0.54517569 -13.28700000
0.55607922 -13.26080000
0.56698274 -13.23440000
0.57788626 -13.20780000
0.58878975 -13.18100000
0.59969327 -13.15410000
0.61059679 -13.12700000
0.62150032 -13.09980000
0.63240380 -13.07250000
0.64330733 -13.04510000
0.65421085 -13.01770000
0.66511437 -12.99020000
0.67601786 -12.96280000
0.68692138 -12.93530000
0.69782490 -12.90780000
0.70872843 -12.88040000
0.71963191 -12.85310000
0.73053543 -12.82590000
0.74143896 -12.79870000
0.75234248 -12.77180000
0.76324600 -12.74500000
0.77414949 -12.71830000
0.78505301 -12.69190000
0.79595653 -12.66570000
0.80686006 -12.63980000
0.81776354 -12.61420000
0.82866706 -12.58880000
0.83957059 -12.56380000
0.85047411 -12.53920000
0.86137759 -12.51490000
0.87228112 -12.49100000
0.88318464 -12.46750000
0.89408816 -12.44450000
0.90499165 -12.42190000
0.91589517 -12.39980000
0.92679870 -12.37820000
0.93770222 -12.35710000
0.94860574 -12.33660000
0.95950923 -12.31660000
0.97041275 -12.29710000
0.98131627 -12.27830000
0.99221980 -12.26010000
1.00312328 -12.24250000
1.01402680 -12.22550000
1.02493033 -12.20910000
1.03583385 -12.19340000
1.04673733 -12.17840000
1.05764086 -12.16400000
1.06854438 -12.15040000
1.07944790 -12.13730000
1.09035139 -12.12500000
1.10125491 -12.11340000
1.11215843 -12.10240000
1.12306196 -12.09220000
1.13396548 -12.08260000
1.14486897 -12.07370000
1.15577249 -12.06550000
1.16667601 -12.05790000
1.17757953 -12.05110000
1.18848302 -12.04490000
1.19938654 -12.03930000
1.21029007 -12.03440000
1.22119359 -12.03010000
1.23209707 -12.02640000
1.24300060 -12.02340000
1.25390412 -12.02090000
1.26480764 -12.01900000
1.27571113 -12.01770000
1.28661465 -12.01690000
1.29751817 -12.01660000
1.29751817 -12.01660000
1.30296994 -12.01670000
1.30842174 -12.01690000
1.31387350 -12.01720000
1.31932526 -12.01760000
1.32477706 -12.01820000
1.33022882 -12.01880000
1.33568058 -12.01960000
1.34113234 -12.02050000
1.34658414 -12.02150000
1.35203591 -12.02260000
1.35748767 -12.02390000
1.36293947 -12.02520000
1.36839123 -12.02660000
1.37384299 -12.02810000
1.37929479 -12.02970000
1.38474655 -12.03140000
1.39019832 -12.03320000
1.39565008 -12.03510000
1.40110188 -12.03710000
1.40655364 -12.03910000
1.41200540 -12.04130000
1.41745720 -12.04350000
1.42290896 -12.04580000
1.42836072 -12.04810000
1.43381253 -12.05060000
1.43926429 -12.05300000
1.44471605 -12.05560000
1.45016781 -12.05820000
1.45561961 -12.06090000
1.46107137 -12.06370000
1.46652313 -12.06650000
1.47197493 -12.06930000
1.47742670 -12.07220000
1.48287846 -12.07510000
1.48833026 -12.07810000
1.49378202 -12.08120000
1.49923378 -12.08420000
1.50468554 -12.08740000
1.51013734 -12.09050000
1.51558911 -12.09370000
1.52104087 -12.09690000
1.52649267 -12.10010000
1.53194443 -12.10340000
1.53739619 -12.10670000
1.54284799 -12.11000000
1.54829975 -12.11330000
1.55375151 -12.11670000
1.55920331 -12.12010000
1.56465508 -12.12340000
1.57010684 -12.12680000
1.57555860 -12.13020000
1.58101040 -12.13360000
1.58646216 -12.13700000
1.59191392 -12.14050000
1.59736572 -12.14390000
1.60281749 -12.14730000
1.60826925 -12.15070000
1.61372105 -12.15410000
1.61917281 -12.15750000
1.62462457 -12.16080000
1.63007633 -12.16420000
1.63552813 -12.16760000
1.64097989 -12.17090000
1.64643166 -12.17420000
1.65188346 -12.17750000
1.65733522 -12.18080000
1.66278698 -12.18410000
1.66823878 -12.18730000
1.67369054 -12.19050000
1.67914230 -12.19370000
1.68459407 -12.19690000
1.69004587 -12.20000000
1.69549763 -12.20310000
1.70094939 -12.20610000
1.70640119 -12.20910000
1.71185295 -12.21210000
1.71730471 -12.21510000
1.72275651 -12.21800000
1.72820827 -12.22080000
1.73366004 -12.22370000
1.73911184 -12.22640000
1.74456360 -12.22920000
1.75001536 -12.23190000
1.75546712 -12.23450000
1.76091892 -12.23710000
1.76637068 -12.23960000
1.77182245 -12.24210000
1.77727425 -12.24450000
1.78272601 -12.24690000
1.78817777 -12.24920000
1.79362957 -12.25150000
1.79908133 -12.25370000
1.80453309 -12.25590000
1.80998485 -12.25800000
1.81543666 -12.26000000
1.82088842 -12.26200000
1.82634018 -12.26390000
1.83179198 -12.26570000
1.83724374 -12.26750000
1.84269550 -12.26930000
1.84814730 -12.27090000
1.85359906 -12.27250000
1.85905083 -12.27410000
1.86450259 -12.27550000
1.86995439 -12.27690000
1.87540615 -12.27820000
1.88085791 -12.27950000
1.88630971 -12.28070000
1.89176147 -12.28180000
1.89721324 -12.28290000
1.90266504 -12.28390000
1.90811680 -12.28480000
1.91356856 -12.28560000
1.91902032 -12.28640000
1.92447212 -12.28710000
1.92992388 -12.28780000
1.93537564 -12.28830000
1.94082744 -12.28880000
1.94627921 -12.28920000
1.94627921 -12.28920000
1.96263449 -12.28780000
1.97898978 -12.28560000
1.99534506 -12.28290000
2.01170035 -12.27950000
2.02805563 -12.27550000
2.04441092 -12.27090000
2.06076620 -12.26570000
2.07712152 -12.26000000
2.09347681 -12.25370000
2.10983209 -12.24690000
2.12618738 -12.23960000
2.14254266 -12.23190000
2.15889795 -12.22370000
2.17525323 -12.21510000
2.19160852 -12.20610000
2.20796380 -12.19690000
2.22431909 -12.18730000
2.24067437 -12.17750000
2.25702966 -12.16760000
2.27338494 -12.15750000
2.28974023 -12.14730000
2.30609551 -12.13700000
2.32245084 -12.12680000
2.33880612 -12.11670000
2.35516141 -12.10670000
2.37151669 -12.09690000
2.38787197 -12.08740000
2.40422726 -12.07810000
2.42058254 -12.06930000
2.43693783 -12.06090000
2.45329311 -12.05300000
2.46964840 -12.04580000
2.48600368 -12.03910000
2.50235897 -12.03320000
2.51871425 -12.02810000
2.53506954 -12.02390000
2.55142482 -12.02050000
2.56778015 -12.01820000
2.58413543 -12.01690000
2.60049072 -12.01670000
2.61684600 -12.01770000
2.63320129 -12.01990000
2.64955657 -12.02340000
2.66591186 -12.02820000
2.68226714 -12.03440000
2.69862243 -12.04200000
2.71497771 -12.05110000
2.73133300 -12.06160000
2.74768828 -12.07370000
2.76404356 -12.08730000
2.78039885 -12.10240000
2.79675413 -12.11910000
2.81310946 -12.13730000
2.82946474 -12.15710000
2.84582003 -12.17840000
2.86217531 -12.20120000
2.87853060 -12.22550000
2.89488588 -12.25120000
2.91124117 -12.27830000
2.92759645 -12.30680000
2.94395174 -12.33660000
2.96030702 -12.36760000
2.97666231 -12.39980000
2.99301759 -12.43310000
3.00937288 -12.46750000
3.02572816 -12.50290000
3.04208348 -12.53920000
3.05843877 -12.57630000
3.07479405 -12.61420000
3.09114934 -12.65270000
3.10750462 -12.69190000
3.12385991 -12.73160000
3.14021519 -12.77180000
3.15657048 -12.81230000
3.17292576 -12.85310000
3.18928105 -12.89410000
3.20563633 -12.93530000
3.22199162 -12.97650000
3.23834690 -13.01770000
3.25470219 -13.05880000
3.27105747 -13.09980000
3.28741280 -13.14060000
3.30376808 -13.18100000
3.32012337 -13.22110000
3.33647865 -13.26080000
3.35283394 -13.30000000
3.36918922 -13.33870000
3.38554451 -13.37670000
3.40189979 -13.41420000
3.41825508 -13.45090000
3.43461036 -13.48680000
3.45096564 -13.52190000
3.46732093 -13.55620000
3.48367621 -13.58950000
3.50003150 -13.62190000
3.51638678 -13.65330000
3.53274211 -13.68370000
3.54909739 -13.71300000
3.56545268 -13.74120000
3.58180796 -13.76820000
3.59816325 -13.79410000
3.61451853 -13.81870000
3.63087382 -13.84210000
3.64722910 -13.86420000
3.66358439 -13.88500000
3.67993967 -13.90450000
3.69629496 -13.92260000
3.71265024 -13.93930000
3.72900553 -13.95470000
3.74536081 -13.96860000
3.76171610 -13.98120000
3.77807142 -13.99230000
3.79442670 -14.00190000
3.81078199 -14.01010000
3.82713727 -14.01680000
3.84349256 -14.02200000
3.85984784 -14.02570000
3.87620313 -14.02800000
3.89255841 -14.02870000

0.00000000 -12.74530000
0.01090352 -12.74520000
0.02180705 -12.74480000
0.03271053 -12.74410000
0.04361405 -12.74320000
0.05451758 -12.74200000
0.06542110 -12.74050000
0.07632458 -12.73870000
0.08722811 -12.73670000
0.09813163 -12.73450000
0.10903515 -12.73190000
0.11993864 -12.72910000
0.13084216 -12.72600000
0.14174569 -12.72270000
0.15264921 -12.71910000
0.16355269 -12.71520000
0.17445622 -12.71110000
0.18535974 -12.70680000
0.19626326 -12.70220000
0.20716679 -12.69730000
0.21807027 -12.69220000
0.22897379 -12.68680000
0.23987732 -12.68130000
0.25078084 -12.67540000
0.26168432 -12.66940000
0.27258785 -12.66310000
0.28349137 -12.65660000
0.29439489 -12.64980000
0.30529838 -12.64290000
0.31620190 -12.63570000
0.32710542 -12.62830000
0.33800895 -12.62080000
0.34891243 -12.61300000
0.35981595 -12.60500000
0.37071948 -12.59680000
0.38162300 -12.58840000
0.39252652 -12.57990000
0.40343001 -12.57110000
0.41433353 -12.56220000
0.42523706 -12.55310000
0.43614058 -12.54390000
0.44704406 -12.53450000
0.45794759 -12.52500000
0.46885111 -12.51530000
0.47975463 -12.50540000
0.49065812 -12.49550000
0.50156164 -12.48540000
0.51246516 -12.47520000
0.52336869 -12.46480000
0.53427217 -12.45440000
0.54517569 -12.44390000
0.55607922 -12.43320000
0.56698274 -12.42250000
0.57788626 -12.41170000
0.58878975 -12.40080000
0.59969327 -12.38990000
0.61059679 -12.37890000
0.62150032 -12.36780000
0.63240380 -12.35670000
0.64330733 -12.34560000
0.65421085 -12.33440000
0.66511437 -12.32320000
0.67601786 -12.31200000
0.68692138 -12.30080000
0.69782490 -12.28960000
0.70872843 -12.27850000
0.71963191 -12.26730000
0.73053543 -12.25620000
0.74143896 -12.24510000
0.75234248 -12.23400000
0.76324600 -12.22300000
0.77414949 -12.21210000
0.78505301 -12.20120000
0.79595653 -12.19040000
0.80686006 -12.17970000
0.81776354 -12.16910000
0.82866706 -12.15860000
0.83957059 -12.14830000
0.85047411 -12.13800000
0.86137759 -12.12790000
0.87228112 -12.11790000
0.88318464 -12.10810000
0.89408816 -12.09840000
0.90499165 -12.08890000
0.91589517 -12.07950000
0.92679870 -12.07040000
0.93770222 -12.06140000
0.94860574 -12.05270000
0.95950923 -12.04410000
0.97041275 -12.03570000
0.98131627 -12.02760000
0.99221980 -12.01970000
1.00312328 -12.01210000
1.01402680 -12.00460000
1.02493033 -11.99750000
1.03583385 -11.99050000
1.04673733 -11.98390000
1.05764086 -11.97750000
1.06854438 -11.97130000
1.07944790 -11.96550000
1.09035139 -11.95990000
1.10125491 -11.95460000
1.11215843 -11.94960000
1.12306196 -11.94490000
1.13396548 -11.94040000
1.14486897 -11.93630000
1.15577249 -11.93240000
1.16667601 -11.92890000
1.17757953 -11.92560000
1.18848302 -11.92270000
1.19938654 -11.92000000
1.21029007 -11.91760000
1.22119359 -11.91550000
1.23209707 -11.91370000
1.24300060 -11.91220000
1.25390412 -11.91100000
1.26480764 -11.91010000
1.27571113 -11.90940000
1.28661465 -11.90900000
1.29751817 -11.90890000
1.29751817 -11.90890000
1.30296994 -11.90890000
1.30842174 -11.90900000
1.31387350 -11.90920000
1.31932526 -11.90940000
1.32477706 -11.90970000
1.33022882 -11.91000000
1.33568058 -11.91040000
1.34113234 -11.91090000
1.34658414 -11.91140000
1.35203591 -11.91200000
1.35748767 -11.91260000
1.36293947 -11.91330000
1.36839123 -11.91400000
1.37384299 -11.91480000
1.37929479 -11.91570000
1.38474655 -11.91650000
1.39019832 -11.91750000
1.39565008 -11.91850000
1.40110188 -11.91950000
1.40655364 -11.92060000
1.41200540 -11.92170000
1.41745720 -11.92290000
1.42290896 -11.92410000
1.42836072 -11.92530000
1.43381253 -11.92660000
1.43926429 -11.92800000
1.44471605 -11.92930000
1.45016781 -11.93070000
1.45561961 -11.93220000
1.46107137 -11.93360000
1.46652313 -11.93510000
1.47197493 -11.93670000
1.47742670 -11.93820000
1.48287846 -11.93980000
1.48833026 -11.94140000
1.49378202 -11.94300000
1.49923378 -11.94470000
1.50468554 -11.94640000
1.51013734 -11.94810000
1.51558911 -11.94980000
1.52104087 -11.95160000
1.52649267 -11.95330000
1.53194443 -11.95510000
1.53739619 -11.95690000
1.54284799 -11.95870000
1.54829975 -11.96050000
1.55375151 -11.96230000
1.55920331 -11.96410000
1.56465508 -11.96600000
1.57010684 -11.96780000
1.57555860 -11.96970000
1.58101040 -11.97150000
1.58646216 -11.97340000
1.59191392 -11.97520000
1.59736572 -11.97710000
1.60281749 -11.97890000
1.60826925 -11.98080000
1.61372105 -11.98260000
1.61917281 -11.98450000
1.62462457 -11.98630000
1.63007633 -11.98820000
1.63552813 -11.99000000
1.64097989 -11.99180000
1.64643166 -11.99360000
1.65188346 -11.99540000
1.65733522 -11.99720000
1.66278698 -11.99890000
1.66823878 -12.00070000
1.67369054 -12.00240000
1.67914230 -12.00410000
1.68459407 -12.00580000
1.69004587 -12.00750000
1.69549763 -12.00920000
1.70094939 -12.01080000
1.70640119 -12.01240000
1.71185295 -12.01400000
1.71730471 -12.01560000
1.72275651 -12.01710000
1.72820827 -12.01870000
1.73366004 -12.02010000
1.73911184 -12.02160000
1.74456360 -12.02300000
1.75001536 -12.02440000
1.75546712 -12.02580000
1.76091892 -12.02720000
1.76637068 -12.02850000
1.77182245 -12.02980000
1.77727425 -12.03100000
1.78272601 -12.03220000
1.78817777 -12.03340000
1.79362957 -12.03460000
1.79908133 -12.03570000
1.80453309 -12.03670000
1.80998485 -12.03780000
1.81543666 -12.03880000
1.82088842 -12.03970000
1.82634018 -12.04070000
1.83179198 -12.04160000
1.83724374 -12.04240000
1.84269550 -12.04320000
1.84814730 -12.04400000
1.85359906 -12.04470000
1.85905083 -12.04540000
1.86450259 -12.04600000
1.86995439 -12.04660000
1.87540615 -12.04720000
1.88085791 -12.04770000
1.88630971 -12.04820000
1.89176147 -12.04860000
1.89721324 -12.04900000
1.90266504 -12.04940000
1.90811680 -12.04970000
1.91356856 -12.04990000
1.91902032 -12.05010000
1.92447212 -12.05030000
1.92992388 -12.05040000
1.93537564 -12.05050000
1.94082744 -12.05060000
1.94627921 -12.05060000
1.94627921 -12.05060000
1.96263449 -12.05040000
1.97898978 -12.04990000
1.99534506 -12.04900000
2.01170035 -12.04770000
2.02805563 -12.04600000
2.04441092 -12.04400000
2.06076620 -12.04160000
2.07712152 -12.03880000
2.09347681 -12.03570000
2.10983209 -12.03220000
2.12618738 -12.02850000
2.14254266 -12.02440000
2.15889795 -12.02010000
2.17525323 -12.01560000
2.19160852 -12.01080000
2.20796380 -12.00580000
2.22431909 -12.00070000
2.24067437 -11.99540000
2.25702966 -11.99000000
2.27338494 -11.98450000
2.28974023 -11.97890000
2.30609551 -11.97340000
2.32245084 -11.96780000
2.33880612 -11.96230000
2.35516141 -11.95690000
2.37151669 -11.95160000
2.38787197 -11.94640000
2.40422726 -11.94140000
2.42058254 -11.93670000
2.43693783 -11.93220000
2.45329311 -11.92800000
2.46964840 -11.92410000
2.48600368 -11.92060000
2.50235897 -11.91750000
2.51871425 -11.91480000
2.53506954 -11.91260000
