#k-distance eigenvalue[eV]
1.88058025 -1.21800000
1.88879238 -1.19720000
1.89700453 -1.17850000
1.90521666 -1.16220000
1.91342882 -1.14850000
1.92164095 -1.13750000
1.92985310 -1.12950000
1.93806523 -1.12460000
1.94627738 -1.12290000
1.94627738 -1.12290000
1.96050123 -1.12350000
1.97472511 -1.12530000
1.98894896 -1.12810000
2.00317283 -1.13220000
2.01739668 -1.13740000
2.03162053 -1.14380000
2.04584440 -1.15130000
2.06006826 -1.16000000
2.07429213 -1.16980000
2.08851598 -1.18080000
2.10273983 -1.19290000
2.11696370 -1.20610000
2.13118755 -1.22050000
2.14541140 -1.23600000
2.15963528 -1.25250000
2.17385913 -1.27020000
2.18808300 -1.28890000
2.20230685 -1.30870000
2.21653070 -1.32940000
2.23075457 -1.35120000
2.24497843 -1.37390000
2.25920230 -1.39760000
2.27342615 -1.42220000
2.28765000 -1.44760000
2.30187387 -1.47380000
2.31609772 -1.50070000
2.33032160 -1.52840000
2.34454545 -1.55680000
2.35876930 -1.57810000
2.37299317 -1.55820000
2.38721702 -1.53770000
2.40144089 -1.51680000
2.41566475 -1.49540000
2.42988860 -1.47370000
2.44411247 -1.45160000
2.45833632 -1.42940000
2.47256019 -1.40700000
2.48678404 -1.38450000
2.50100789 -1.36220000
2.51523177 -1.33990000
2.52945562 -1.31800000
2.54367947 -1.29650000
2.55790334 -1.27550000
2.57212719 -1.25520000
2.58635106 -1.23570000
2.60057492 -1.21710000
2.61479877 -1.19970000
2.62902264 -1.18360000
2.64324649 -1.16890000
2.65747036 -1.15580000
2.67169421 -1.14440000
2.68591806 -1.13480000
2.70014194 -1.12720000
2.71436579 -1.12170000
2.72858966 -1.11840000
2.74281351 -1.11730000
2.75703736 -1.11850000
2.77126124 -1.12210000
2.78548509 -1.12810000
2.79970896 -1.13650000
2.81393281 -1.14720000
2.82815666 -1.16030000
2.84238053 -1.17570000
2.85660438 -1.19330000
2.87082826 -1.21300000
2.88505211 -1.23490000
2.89927596 -1.25870000
2.91349983 -1.28430000
2.92772368 -1.31180000
2.94194753 -1.34080000
2.95617141 -1.37140000
2.97039526 -1.40330000
2.98461913 -1.43630000
2.99884298 -1.47030000
3.01306683 -1.50490000
3.02729070 -1.53950000
3.04151455 -1.57260000
3.05573843 -1.60050000
3.06996228 -1.61290000

0.00000000 0.00000000
0.01642430 -0.00040000
0.03284856 -0.00160000
0.04927286 -0.00370000
0.06569712 -0.00670000
0.08212142 -0.01060000
0.09854568 -0.01550000
0.11496998 -0.02130000
0.13139424 -0.02830000
0.14781854 -0.03650000
0.16424280 -0.04590000
0.18066710 -0.05660000
0.19709137 -0.06880000
0.21351567 -0.08240000
0.22993993 -0.09770000
0.24636423 -0.11460000
0.26278849 -0.13330000
0.27921279 -0.15380000
0.29563705 -0.17600000
0.31206135 -0.20020000
0.32848561 -0.22620000
0.34490991 -0.25390000
0.36133417 -0.28340000
0.37775847 -0.31460000
0.39418273 -0.34720000
0.41060703 -0.38120000
0.42703129 -0.41630000
0.44345559 -0.45220000
0.45987985 -0.48880000
0.47630415 -0.52580000
0.49272841 -0.56260000
0.50915271 -0.59910000
0.52557697 -0.63470000
0.54200127 -0.66910000
0.55842553 -0.70190000
0.57484983 -0.73250000
0.59127410 -0.76060000
0.60769840 -0.78570000
0.62412266 -0.80760000
0.64054696 -0.82600000
0.65697122 -0.84080000
0.67339552 -0.85180000
0.68981978 -0.85930000
0.70624408 -0.86320000
0.72266834 -0.86380000
0.73909264 -0.86130000
0.75551690 -0.85610000
0.77194120 -0.84820000
0.78836546 -0.83800000
0.80478976 -0.82560000
0.82121402 -0.81110000
0.83763832 -0.79480000
0.85406258 -0.77660000
0.87048688 -0.75660000
0.88691114 -0.73500000
0.90333544 -0.71170000
0.91975970 -0.68690000
0.93618400 -0.66060000
0.95260826 -0.63280000
0.96903256 -0.60380000
0.98545683 -0.57360000
1.00188113 -0.54230000
1.01830539 -0.51020000
1.03472969 -0.47740000
1.05115395 -0.44420000
1.06757825 -0.41080000
1.08400251 -0.37750000
1.10042681 -0.34450000
1.11685107 -0.31230000
1.13327537 -0.28110000
1.14969963 -0.25130000
1.16612393 -0.22340000
1.18254819 -0.19770000
1.19897249 -0.17460000
1.21539675 -0.15450000
1.23182105 -0.13760000
1.24824531 -0.12430000
1.26466961 -0.11480000
1.28109387 -0.10910000
1.29751817 -0.10720000
1.29751817 -0.10720000
1.30573032 -0.10770000
1.31394246 -0.10910000
1.32215461 -0.11130000
1.33036674 -0.11430000
1.33857889 -0.11820000
1.34679102 -0.12270000
1.35500318 -0.12800000
1.36321531 -0.13390000
1.37142746 -0.14050000
1.37963959 -0.14750000
1.38785174 -0.15500000
1.39606387 -0.16300000
1.40427603 -0.17130000
1.41248816 -0.18000000
1.42070031 -0.18890000
1.42891244 -0.19810000
1.43712459 -0.20750000
1.44533673 -0.21700000
1.45354888 -0.22660000
1.46176101 -0.23620000
1.46997316 -0.24600000
1.47818529 -0.25570000
1.48639744 -0.26530000
1.49460958 -0.27500000
1.50282173 -0.28450000
1.51103386 -0.29400000
1.51924601 -0.30330000
1.52745814 -0.31250000
1.53567029 -0.32160000
1.54388243 -0.33050000
1.55209458 -0.33930000
1.56030671 -0.34790000
1.56851886 -0.35630000
1.57673099 -0.36460000
1.58494315 -0.37270000
1.59315528 -0.38060000
1.60136743 -0.38830000
1.60957956 -0.39590000
1.61779171 -0.40330000
1.62600384 -0.41060000
1.63421600 -0.41780000
1.64242813 -0.42480000
1.65064028 -0.43170000
1.65885241 -0.43860000
1.66706456 -0.44530000
1.67527669 -0.45200000
1.68348885 -0.45860000
1.69170098 -0.46520000
1.69991313 -0.47180000
1.70812526 -0.47840000
1.71633741 -0.48510000
1.72454955 -0.49170000
1.73276170 -0.49850000
1.74097383 -0.50530000
1.74918598 -0.51230000
1.75739811 -0.51930000
1.76561026 -0.52650000
1.77382240 -0.53390000
1.78203455 -0.54140000
1.79024668 -0.54910000
1.79845883 -0.55690000
1.80667096 -0.56500000
1.81488311 -0.57320000
1.82309525 -0.58160000
1.83130740 -0.59020000
1.83951953 -0.59890000
1.84773168 -0.60770000
1.85594381 -0.61650000
1.86415597 -0.62530000
1.87236810 -0.63400000
1.88058025 -0.64250000
1.88879238 -0.65060000
1.89700453 -0.65810000
1.90521666 -0.66500000
1.91342882 -0.67110000
1.92164095 -0.67600000
1.92985310 -0.67970000
1.93806523 -0.68200000
1.94627738 -0.68280000
1.94627738 -0.68280000
1.96050123 -0.68390000
1.97472511 -0.68710000
1.98894896 -0.69250000
2.00317283 -0.70000000
2.01739668 -0.70940000
2.03162053 -0.72060000
2.04584440 -0.73350000
2.06006826 -0.74780000
2.07429213 -0.76350000
2.08851598 -0.78030000
2.10273983 -0.79780000
2.11696370 -0.81600000
2.13118755 -0.83450000
2.14541140 -0.85310000
2.15963528 -0.87150000
2.17385913 -0.88940000
2.18808300 -0.90660000
2.20230685 -0.92270000
2.21653070 -0.93760000
2.23075457 -0.95090000
2.24497843 -0.96240000
2.25920230 -0.97200000
2.27342615 -0.97940000
2.28765000 -0.98450000
2.30187387 -0.98710000
2.31609772 -0.98710000
2.33032160 -0.98440000
2.34454545 -0.97900000
2.35876930 -0.97090000
2.37299317 -0.96000000
2.38721702 -0.94650000
2.40144089 -0.93040000
2.41566475 -0.91180000
2.42988860 -0.89080000
2.44411247 -0.86760000
2.45833632 -0.84240000
2.47256019 -0.81540000
2.48678404 -0.78660000
2.50100789 -0.75650000
2.51523177 -0.72520000
2.52945562 -0.69280000
2.54367947 -0.65970000
2.55790334 -0.62600000
2.57212719 -0.59200000
2.58635106 -0.55790000
2.60057492 -0.52390000
2.61479877 -0.49020000
2.62902264 -0.45700000
2.64324649 -0.42440000
2.65747036 -0.39270000
2.67169421 -0.36190000
2.68591806 -0.33220000
2.70014194 -0.30380000
2.71436579 -0.27660000
2.72858966 -0.25080000
2.74281351 -0.22630000
2.75703736 -0.20340000
2.77126124 -0.18190000
2.78548509 -0.16180000
2.79970896 -0.14320000
2.81393281 -0.12600000
2.82815666 -0.11020000
2.84238053 -0.09570000
2.85660438 -0.08250000
2.87082826 -0.07050000
2.88505211 -0.05970000
2.89927596 -0.05000000
2.91349983 -0.04130000
2.92772368 -0.03360000
2.94194753 -0.02680000
2.95617141 -0.02090000
2.97039526 -0.01580000
2.98461913 -0.01150000
2.99884298 -0.00790000
3.01306683 -0.00500000
3.02729070 -0.00280000
3.04151455 -0.00120000
3.05573843 -0.00030000
3.06996228 0.00000000

0.00000000 2.58310000
0.01642430 2.58180000
0.03284856 2.57790000
0.04927286 2.57140000
0.06569712 2.56260000
0.08212142 2.55160000
0.09854568 2.53860000
0.11496998 2.52390000
0.13139424 2.50780000
0.14781854 2.49070000
0.16424280 2.47270000
0.18066710 2.45440000
0.19709137 2.43590000
0.21351567 2.41760000
0.22993993 2.39980000
0.24636423 2.38290000
0.26278849 2.36690000
0.27921279 2.35220000
0.29563705 2.32990000
0.31206135 2.29570000
0.32848561 2.26240000
0.34490991 2.23030000
0.36133417 2.19930000
0.37775847 2.16950000
0.39418273 2.14070000
0.41060703 2.11300000
0.42703129 2.08620000
0.44345559 2.06020000
0.45987985 2.03520000
0.47630415 2.01090000
0.49272841 1.98760000
0.50915271 1.96530000
0.52557697 1.94420000
0.54200127 1.92440000
0.55842553 1.90630000
0.57484983 1.89010000
0.59127410 1.87600000
0.60769840 1.86440000
0.62412266 1.85540000
0.64054696 1.84920000
0.65697122 1.84620000
0.67339552 1.84650000
0.68981978 1.85010000
0.70624408 1.85710000
0.72266834 1.86770000
0.73909264 1.88150000
0.75551690 1.89860000
0.77194120 1.91850000
0.78836546 1.94080000
0.80478976 1.96480000
0.82121402 1.98930000
0.83763832 2.01300000
0.85406258 2.03380000
0.87048688 2.04950000
0.88691114 2.05820000
0.90333544 2.05910000
0.91975970 2.05250000
0.93618400 2.03930000
0.95260826 2.02070000
0.96903256 1.99760000
0.98545683 1.97090000
1.00188113 1.94110000
1.01830539 1.90880000
1.03472969 1.87450000
1.05115395 1.83870000
1.06757825 1.80180000
1.08400251 1.76430000
1.10042681 1.72670000
1.11685107 1.68950000
1.13327537 1.65310000
1.14969963 1.61810000
1.16612393 1.58490000
1.18254819 1.55430000
1.19897249 1.52650000
1.21539675 1.50220000
1.23182105 1.48180000
1.24824531 1.46560000
1.26466961 1.45390000
1.28109387 1.44680000
1.29751817 1.44450000
1.29751817 1.44450000
1.30573032 1.44510000
1.31394246 1.44680000
1.32215461 1.44960000
1.33036674 1.45350000
1.33857889 1.45850000
1.34679102 1.46440000
1.35500318 1.47130000
1.36321531 1.47910000
1.37142746 1.48780000
1.37963959 1.49720000
1.38785174 1.50740000
1.39606387 1.51820000
1.40427603 1.52970000
1.41248816 1.54170000
1.42070031 1.55430000
1.42891244 1.56730000
1.43712459 1.58070000
1.44533673 1.59450000
1.45354888 1.60850000
1.46176101 1.62290000
1.46997316 1.63740000
1.47818529 1.65210000
1.48639744 1.66690000
1.49460958 1.68180000
1.50282173 1.69670000
1.51103386 1.71160000
1.51924601 1.72650000
1.52745814 1.74140000
1.53567029 1.75610000
1.54388243 1.77070000
1.55209458 1.78510000
1.56030671 1.79930000
1.56851886 1.81330000
1.57673099 1.82700000
1.58494315 1.84050000
1.59315528 1.85360000
1.60136743 1.86640000
1.60957956 1.87880000
1.61779171 1.89090000
1.62600384 1.90250000
1.63421600 1.91370000
1.64242813 1.92440000
1.65064028 1.93460000
1.65885241 1.94440000
1.66706456 1.95360000
1.67527669 1.96220000
1.68348885 1.97030000
1.69170098 1.97780000
1.69991313 1.98470000
1.70812526 1.99100000
1.71633741 1.99670000
1.72454955 2.00180000
1.73276170 2.00630000
1.74097383 2.01010000
1.74918598 2.01330000
1.75739811 2.01600000
1.76561026 2.01800000
1.77382240 2.01960000
1.78203455 2.02060000
1.79024668 2.02110000
1.79845883 2.02120000
1.80667096 2.02090000
1.81488311 2.02020000
1.82309525 2.01930000
1.83130740 2.01810000
1.83951953 2.01670000
1.84773168 2.01520000
1.85594381 2.01360000
1.86415597 2.01190000
1.87236810 2.01030000
1.88058025 2.00870000
1.88879238 2.00720000
1.89700453 2.00580000
1.90521666 2.00460000
1.91342882 2.00360000
1.92164095 2.00270000
1.92985310 2.00210000
1.93806523 2.00170000
1.94627738 2.00160000
1.94627738 2.00160000
1.96050123 2.00150000
1.97472511 2.00120000
1.98894896 2.00070000
2.00317283 2.00000000
2.01739668 1.99910000
2.03162053 1.99810000
2.04584440 1.99700000
2.06006826 1.99590000
2.07429213 1.99470000
2.08851598 1.99360000
2.10273983 1.99260000
2.11696370 1.99170000
2.13118755 1.99100000
2.14541140 1.99050000
2.15963528 1.99040000
2.17385913 1.99060000
2.18808300 1.99120000
2.20230685 1.99230000
2.21653070 1.99390000
2.23075457 1.99610000
2.24497843 1.99890000
2.25920230 2.00240000
2.27342615 2.00650000
2.28765000 2.01140000
2.30187387 2.01700000
2.31609772 2.02340000
2.33032160 2.03050000
2.34454545 2.03850000
2.35876930 2.04730000
2.37299317 2.05690000
2.38721702 2.06740000
2.40144089 2.07860000
2.41566475 2.09070000
2.42988860 2.10350000
2.44411247 2.10280000
2.45833632 2.09500000
2.47256019 2.08830000
2.48678404 2.08280000
2.50100789 2.07860000
2.51523177 2.07580000
2.52945562 2.07440000
2.54367947 2.07460000
2.55790334 2.07640000
2.57212719 2.07990000
2.58635106 2.08510000
2.60057492 2.09220000
2.61479877 2.10120000
2.62902264 2.11200000
2.64324649 2.12480000
2.65747036 2.13950000
2.67169421 2.15620000
2.68591806 2.17470000
2.70014194 2.19520000
2.71436579 2.21740000
2.72858966 2.24130000
2.74281351 2.26690000
2.75703736 2.29390000
2.77126124 2.32220000
2.78548509 2.35170000
2.79970896 2.38210000
2.81393281 2.39850000
2.82815666 2.40760000
2.84238053 2.41830000
2.85660438 2.43010000
2.87082826 2.44300000
2.88505211 2.45660000
2.89927596 2.47060000
2.91349983 2.48490000
2.92772368 2.49910000
2.94194753 2.51280000
2.95617141 2.52600000
2.97039526 2.53830000
2.98461913 2.54950000
2.99884298 2.55930000
3.01306683 2.56770000
3.02729070 2.57430000
3.04151455 2.57920000
3.05573843 2.58210000
3.06996228 2.58310000

0.00000000 2.58310000
0.01642430 2.58450000
0.03284856 2.58870000
0.04927286 2.59560000
0.06569712 2.60540000
0.08212142 2.61780000
0.09854568 2.63300000
0.11496998 2.65070000
0.13139424 2.67110000
0.14781854 2.65170000
0.16424280 2.61850000
0.18066710 2.58370000
0.19709137 2.54790000
0.21351567 2.51140000
0.22993993 2.47460000
0.24636423 2.43770000
0.26278849 2.40120000
0.27921279 2.36520000
0.29563705 2.33900000
0.31206135 2.32740000
0.32848561 2.31760000
0.34490991 2.30970000
0.36133417 2.30380000
0.37775847 2.29990000
0.39418273 2.29810000
0.41060703 2.29830000
0.42703129 2.30070000
0.44345559 2.30520000
0.45987985 2.31160000
0.47630415 2.32010000
0.49272841 2.31780000
0.50915271 2.30840000
0.52557697 2.30110000
0.54200127 2.29570000
0.55842553 2.29200000
0.57484983 2.29000000
0.59127410 2.28930000
0.60769840 2.28970000
0.62412266 2.29100000
0.64054696 2.29300000
0.65697122 2.29550000
0.67339552 2.29820000
0.68981978 2.30090000
0.70624408 2.30340000
0.72266834 2.30570000
0.73909264 2.30750000
0.75551690 2.30900000
0.77194120 2.31010000
0.78836546 2.31100000
0.80478976 2.31220000
0.82121402 2.31450000
0.83763832 2.31900000
0.85406258 2.32720000
0.87048688 2.34130000
0.88691114 2.36250000
0.90333544 2.39160000
0.91975970 2.42780000
0.93618400 2.46990000
0.95260826 2.51650000
0.96903256 2.56650000
0.98545683 2.61870000
1.00188113 2.67240000
1.01830539 2.72690000
1.03472969 2.78150000
1.05115395 2.83570000
1.06757825 2.88890000
1.08400251 2.94060000
1.10042681 2.99040000
1.11685107 3.01600000
1.13327537 3.01400000
1.14969963 3.01120000
1.16612393 3.00790000
1.18254819 3.00410000
1.19897249 3.00020000
1.21539675 2.99640000
1.23182105 2.99270000
1.24824531 2.98960000
1.26466961 2.98710000
1.28109387 2.98550000
1.29751817 2.98490000
1.29751817 2.98490000
1.30573032 2.98510000
1.31394246 2.98550000
1.32215461 2.98640000
1.33036674 2.98760000
1.33857889 2.98920000
1.34679102 2.99110000
1.35500318 2.99360000
1.36321531 2.99640000
1.37142746 2.99970000
1.37963959 3.00350000
1.38785174 3.00780000
1.39606387 3.01260000
1.40427603 3.01790000
1.41248816 3.02370000
1.42070031 3.03010000
1.42891244 3.03700000
1.43712459 3.04450000
1.44533673 3.05260000
1.45354888 3.06120000
1.46176101 3.07040000
1.46997316 3.08020000
1.47818529 3.09060000
1.48639744 3.08140000
1.49460958 3.06490000
1.50282173 3.04800000
1.51103386 3.03090000
1.51924601 3.01370000
1.52745814 2.99630000
1.53567029 2.97870000
1.54388243 2.96110000
1.55209458 2.94340000
1.56030671 2.92570000
1.56851886 2.90800000
1.57673099 2.89030000
1.58494315 2.87270000
1.59315528 2.85530000
1.60136743 2.83790000
1.60957956 2.82070000
1.61779171 2.80380000
1.62600384 2.78700000
1.63421600 2.77060000
1.64242813 2.75440000
1.65064028 2.73860000
1.65885241 2.72320000
1.66706456 2.70810000
1.67527669 2.69350000
1.68348885 2.67940000
1.69170098 2.66580000
1.69991313 2.65270000
1.70812526 2.64010000
1.71633741 2.62820000
1.72454955 2.61680000
1.73276170 2.60600000
1.74097383 2.59590000
1.74918598 2.58640000
1.75739811 2.57760000
1.76561026 2.56940000
1.77382240 2.56180000
1.78203455 2.55490000
1.79024668 2.54860000
1.79845883 2.54290000
1.80667096 2.53770000
1.81488311 2.53300000
1.82309525 2.52890000
1.83130740 2.52520000
1.83951953 2.52200000
1.84773168 2.51920000
1.85594381 2.51670000
1.86415597 2.51460000
1.87236810 2.51280000
1.88058025 2.51120000
1.88879238 2.50990000
1.89700453 2.50880000
1.90521666 2.50800000
1.91342882 2.50730000
1.92164095 2.50670000
1.92985310 2.50640000
1.93806523 2.50620000
1.94627738 2.50610000
1.94627738 2.50610000
1.96050123 2.50540000
1.97472511 2.50340000
1.98894896 2.50000000
2.00317283 2.49530000
2.01739668 2.48940000
2.03162053 2.48230000
2.04584440 2.47400000
2.06006826 2.46470000
2.07429213 2.45450000
2.08851598 2.44330000
2.10273983 2.43140000
2.11696370 2.41880000
2.13118755 2.40550000
2.14541140 2.39170000
2.15963528 2.37740000
2.17385913 2.36280000
2.18808300 2.34780000
2.20230685 2.33260000
2.21653070 2.31720000
2.23075457 2.30170000
2.24497843 2.28620000
2.25920230 2.27070000
2.27342615 2.25530000
2.28765000 2.24010000
2.30187387 2.22510000
2.31609772 2.21040000
2.33032160 2.19600000
2.34454545 2.18210000
2.35876930 2.16870000
2.37299317 2.15580000
2.38721702 2.14360000
2.40144089 2.13210000
2.41566475 2.12150000
2.42988860 2.11160000
2.44411247 2.11720000
2.45833632 2.13160000
2.47256019 2.14670000
2.48678404 2.16250000
2.50100789 2.17910000
2.51523177 2.19630000
2.52945562 2.21410000
2.54367947 2.23250000
2.55790334 2.25140000
2.57212719 2.27080000
2.58635106 2.29060000
2.60057492 2.31090000
2.61479877 2.33150000
2.62902264 2.35240000
2.64324649 2.37350000
2.65747036 2.39480000
2.67169421 2.41630000
2.68591806 2.40930000
2.70014194 2.39860000
2.71436579 2.39040000
2.72858966 2.38470000
2.74281351 2.38140000
2.75703736 2.38050000
2.77126124 2.38190000
2.78548509 2.38540000
2.79970896 2.39110000
2.81393281 2.41340000
2.82815666 2.44520000
2.84238053 2.47730000
2.85660438 2.50940000
2.87082826 2.54140000
2.88505211 2.57290000
2.89927596 2.60370000
2.91349983 2.63340000
2.92772368 2.66180000
2.94194753 2.66520000
2.95617141 2.64840000
2.97039526 2.63340000
2.98461913 2.62030000
2.99884298 2.60900000
3.01306683 2.59980000
3.02729070 2.59250000
3.04151455 2.58730000
3.05573843 2.58410000
3.06996228 2.58310000

0.00000000 2.81640000
0.01642430 2.81410000
0.03284856 2.80730000
0.04927286 2.79600000
0.06569712 2.78050000
0.08212142 2.76110000
0.09854568 2.73820000
0.11496998 2.71200000
0.13139424 2.68300000
0.14781854 2.69390000
0.16424280 2.71920000
0.18066710 2.71300000
0.19709137 2.69430000
0.21351567 2.67430000
0.22993993 2.65320000
0.24636423 2.63110000
0.26278849 2.60810000
0.27921279 2.58440000
0.29563705 2.56020000
0.31206135 2.53560000
0.32848561 2.51100000
0.34490991 2.48660000
0.36133417 2.46260000
0.37775847 2.43930000
0.39418273 2.41700000
0.41060703 2.39600000
0.42703129 2.37650000
0.44345559 2.35880000
0.45987985 2.34300000
0.47630415 2.32940000
0.49272841 2.33050000
0.50915271 2.34280000
0.52557697 2.35680000
0.54200127 2.37250000
0.55842553 2.38980000
0.57484983 2.40860000
0.59127410 2.42880000
0.60769840 2.45030000
0.62412266 2.47290000
0.64054696 2.49660000
0.65697122 2.52120000
0.67339552 2.54660000
0.68981978 2.57270000
0.70624408 2.59930000
0.72266834 2.62630000
0.73909264 2.65350000
0.75551690 2.68080000
0.77194120 2.70800000
0.78836546 2.73500000
0.80478976 2.76160000
0.82121402 2.78770000
0.83763832 2.81290000
0.85406258 2.83730000
0.87048688 2.86060000
0.88691114 2.88270000
0.90333544 2.90340000
0.91975970 2.92260000
0.93618400 2.94020000
0.95260826 2.95600000
0.96903256 2.97000000
0.98545683 2.98210000
1.00188113 2.99230000
1.01830539 3.00070000
1.03472969 3.00720000
1.05115395 3.01200000
1.06757825 3.01510000
1.08400251 3.01670000
1.10042681 3.01690000
1.11685107 3.03780000
1.13327537 3.08230000
1.14969963 3.12370000
1.16612393 3.16140000
1.18254819 3.19530000
1.19897249 3.22490000
1.21539675 3.25020000
1.23182105 3.27090000
1.24824531 3.28700000
1.26466961 3.29840000
1.28109387 3.30510000
1.29751817 3.30740000
1.29751817 3.30740000
1.30573032 3.30680000
1.31394246 3.30520000
1.32215461 3.30250000
1.33036674 3.29880000
1.33857889 3.29420000
1.34679102 3.28850000
1.35500318 3.28190000
1.36321531 3.27450000
1.37142746 3.26620000
1.37963959 3.25710000
1.38785174 3.24720000
1.39606387 3.23650000
1.40427603 3.22520000
1.41248816 3.21320000
1.42070031 3.20050000
1.42891244 3.18730000
1.43712459 3.17350000
1.44533673 3.15920000
1.45354888 3.14450000
1.46176101 3.12930000
1.46997316 3.11370000
1.47818529 3.09770000
1.48639744 3.10160000
1.49460958 3.11320000
1.50282173 3.12540000
1.51103386 3.13820000
1.51924601 3.15160000
1.52745814 3.16560000
1.53567029 3.18010000
1.54388243 3.19530000
1.55209458 3.21100000
1.56030671 3.22730000
1.56851886 3.24410000
1.57673099 3.26150000
1.58494315 3.27940000
1.59315528 3.29780000
1.60136743 3.31670000
1.60957956 3.33600000
1.61779171 3.35580000
1.62600384 3.37600000
1.63421600 3.39660000
1.64242813 3.41760000
1.65064028 3.43880000
1.65885241 3.46040000
1.66706456 3.48220000
1.67527669 3.50410000
1.68348885 3.52620000
1.69170098 3.54840000
1.69991313 3.57060000
1.70812526 3.59270000
1.71633741 3.61470000
1.72454955 3.63630000
1.73276170 3.65760000
1.74097383 3.67830000
1.74918598 3.69810000
1.75739811 3.71690000
1.76561026 3.73410000
1.77382240 3.74930000
1.78203455 3.76190000
1.79024668 3.77130000
1.79845883 3.77730000
1.80667096 3.78000000
1.81488311 3.77990000
1.82309525 3.77780000
1.83130740 3.77440000
1.83951953 3.77020000
1.84773168 3.76550000
1.85594381 3.76070000
1.86415597 3.75600000
1.87236810 3.75150000
1.88058025 3.74720000
1.88879238 3.74340000
1.89700453 3.73990000
1.90521666 3.73700000
1.91342882 3.73450000
1.92164095 3.73260000
1.92985310 3.73120000
1.93806523 3.73030000
1.94627738 3.73010000
1.94627738 3.73010000
1.96050123 3.72930000
1.97472511 3.72700000
1.98894896 3.72320000
2.00317283 3.71780000
2.01739668 3.71090000
2.03162053 3.70240000
2.04584440 3.69240000
2.06006826 3.68080000
2.07429213 3.66770000
2.08851598 3.65300000
2.10273983 3.63680000
2.11696370 3.61900000
2.13118755 3.59970000
2.14541140 3.57880000
2.15963528 3.55640000
2.17385913 3.53260000
2.18808300 3.50730000
2.20230685 3.48070000
2.21653070 3.45260000
2.23075457 3.42330000
2.24497843 3.39270000
2.25920230 3.36100000
2.27342615 3.32820000
2.28765000 3.29430000
2.30187387 3.25960000
2.31609772 3.22400000
2.33032160 3.18770000
2.34454545 3.15070000
2.35876930 3.11330000
2.37299317 3.07540000
2.38721702 3.03730000
2.40144089 2.99900000
2.41566475 2.96070000
2.42988860 2.92240000
2.44411247 2.88450000
2.45833632 2.84680000
2.47256019 2.80970000
2.48678404 2.77320000
2.50100789 2.73750000
2.51523177 2.70280000
2.52945562 2.66910000
2.54367947 2.63670000
2.55790334 2.60560000
2.57212719 2.57600000
2.58635106 2.54810000
2.60057492 2.52200000
2.61479877 2.49780000
2.62902264 2.47560000
2.64324649 2.45560000
2.65747036 2.43780000
2.67169421 2.42230000
2.68591806 2.43780000
2.70014194 2.45930000
2.71436579 2.48080000
2.72858966 2.50220000
2.74281351 2.52340000
2.75703736 2.54430000
2.77126124 2.56490000
2.78548509 2.58520000
2.79970896 2.60500000
2.81393281 2.62420000
2.82815666 2.64290000
2.84238053 2.66100000
2.85660438 2.67840000
2.87082826 2.69490000
2.88505211 2.71070000
2.89927596 2.72480000
2.91349983 2.70380000
2.92772368 2.68370000
2.94194753 2.68870000
2.95617141 2.71360000
2.97039526 2.73640000
2.98461913 2.75680000
2.99884298 2.77450000
3.01306683 2.78930000
3.02729070 2.80110000
3.04151455 2.80960000
3.05573843 2.81470000
3.06996228 2.81640000

0.00000000 2.81650000
0.01642430 2.81560000
0.03284856 2.81290000
0.04927286 2.80850000
0.06569712 2.80230000
0.08212142 2.79440000
0.09854568 2.78490000
0.11496998 2.77360000
0.13139424 2.76070000
0.14781854 2.74630000
0.16424280 2.73040000
0.18066710 2.74680000
0.19709137 2.77670000
0.21351567 2.80870000
0.22993993 2.84270000
0.24636423 2.87860000
0.26278849 2.91630000
0.27921279 2.95570000
0.29563705 2.99650000
0.31206135 3.03870000
0.32848561 3.08210000
0.34490991 3.12650000
0.36133417 3.17180000
0.37775847 3.21790000
0.39418273 3.26440000
0.41060703 3.31140000
0.42703129 3.35870000
0.44345559 3.40590000
0.45987985 3.45310000
0.47630415 3.50010000
0.49272841 3.54650000
0.50915271 3.59250000
0.52557697 3.63760000
0.54200127 3.68190000
0.55842553 3.72520000
0.57484983 3.76740000
0.59127410 3.80820000
0.60769840 3.84770000
0.62412266 3.88560000
0.64054696 3.92200000
0.65697122 3.95670000
0.67339552 3.98970000
0.68981978 4.02090000
0.70624408 4.05040000
0.72266834 4.07800000
0.73909264 4.10390000
0.75551690 4.12810000
0.77194120 4.15060000
0.78836546 4.17160000
0.80478976 4.19110000
0.82121402 4.20920000
0.83763832 4.22610000
0.85406258 4.24200000
0.87048688 4.25690000
0.88691114 4.27120000
0.90333544 4.28490000
0.91975970 4.29820000
0.93618400 4.31130000
0.95260826 4.32430000
0.96903256 4.33740000
0.98545683 4.35060000
1.00188113 4.36400000
1.01830539 4.37760000
1.03472969 4.39150000
1.05115395 4.40560000
1.06757825 4.41980000
1.08400251 4.43410000
1.10042681 4.44840000
1.11685107 4.46240000
1.13327537 4.47620000
1.14969963 4.48940000
1.16612393 4.50190000
1.18254819 4.51360000
1.19897249 4.52420000
1.21539675 4.53360000
1.23182105 4.54170000
1.24824531 4.54820000
1.26466961 4.55290000
1.28109387 4.55590000
1.29751817 4.55690000
1.29751817 4.55690000
1.30573032 4.55670000
1.31394246 4.55590000
1.32215461 4.55460000
1.33036674 4.55270000
1.33857889 4.55030000
1.34679102 4.54730000
1.35500318 4.54380000
