#k-distance eigenvalue[eV]
2.42826953 -5.05210000
2.44478836 -5.00610000
2.46130720 -4.95950000
2.47782604 -4.91280000
2.49434488 -4.86620000
2.51086371 -4.82030000
2.52738255 -4.77580000
2.54390139 -4.73350000
2.56042023 -4.69490000
2.57693906 -4.66170000
2.59345794 -4.63640000
2.60997678 -4.62170000
2.62649562 -4.61960000
2.64301445 -4.63010000
2.65953329 -4.65140000
2.67605213 -4.68060000
2.69257097 -4.71480000
2.70908981 -4.75170000
2.72560864 -4.78980000
2.74212748 -4.82770000
2.75864632 -4.86470000
2.77516516 -4.90020000
2.79168399 -4.93370000
2.80820283 -4.96510000
2.82472167 -4.99390000
2.84124055 -5.02020000
2.85775938 -5.04360000
2.87427822 -5.06360000
2.89079706 -5.07040000
2.90731590 -5.03890000
2.92383473 -4.99620000
2.94035357 -4.95070000
2.95687241 -4.90300000
2.97339125 -4.85310000
2.98991008 -4.80110000
3.00642892 -4.74720000
3.02294776 -4.69140000
3.03946660 -4.63380000
3.05598544 -4.57460000
3.07250431 -4.51370000
3.08902315 -4.45140000
3.10554199 -4.38780000
3.12206082 -4.32300000
3.13857966 -4.25720000
3.15509850 -4.19060000
3.17161734 -4.12330000
3.18813618 -4.05550000
3.20465501 -3.98760000
3.22117385 -3.92000000
3.23769269 -3.86510000
3.25421153 -3.87290000
3.27073036 -3.87850000
3.28724920 -3.88070000
3.30376804 -3.87910000
3.32028692 -3.87320000
3.33680575 -3.86290000
3.35332459 -3.84810000
3.36984343 -3.82890000
3.38636227 -3.80600000
3.40288110 -3.78000000
3.41939994 -3.75020000
3.43591878 -3.71700000
3.45243762 -3.68080000
3.46895645 -3.64190000
3.48547529 -3.60070000
3.50199413 -3.55760000
3.51851297 -3.51290000
3.53503181 -3.46700000
3.55155064 -3.42030000
3.56806952 -3.37290000
3.58458836 -3.32520000
3.60110720 -3.27750000
3.61762603 -3.23000000
3.63414487 -3.18310000
3.65066371 -3.13700000
3.66718255 -3.09190000
3.68370138 -3.04810000
3.70022022 -3.00580000
3.71673906 -2.96520000
3.73325790 -2.92680000
3.74977673 -2.89050000
3.76629557 -2.85680000
3.78281441 -2.82580000
3.79933325 -2.79790000
3.81585212 -2.77330000
3.83237096 -2.75240000
3.84888980 -2.73560000
3.86540864 -2.72320000
3.88192747 -2.71510000
3.89844631 -2.71070000
3.91496515 -2.70870000
3.93148399 -2.70810000

0.00000000 -2.70810000
0.01101256 -2.70830000
0.02202512 -2.70900000
0.03303764 -2.71040000
0.04405019 -2.71270000
0.05506275 -2.71620000
0.06607531 -2.72140000
0.07708783 -2.72840000
0.08810039 -2.73740000
0.09911295 -2.74840000
0.11012551 -2.76120000
0.12113802 -2.77580000
0.13215058 -2.79200000
0.14316314 -2.80970000
0.15417570 -2.82880000
0.16518822 -2.84930000
0.17620078 -2.87110000
0.18721334 -2.89400000
0.19822589 -2.91800000
0.20923845 -2.94300000
0.22025097 -2.96900000
0.23126353 -2.99590000
0.24227609 -3.02360000
0.25328865 -3.05210000
0.26430117 -3.08120000
0.27531372 -3.11090000
0.28632628 -3.14120000
0.29733884 -3.17190000
0.30835136 -3.20300000
0.31936392 -3.23440000
0.33037648 -3.26600000
0.34138904 -3.29780000
0.35240156 -3.32970000
0.36341411 -3.36160000
0.37442667 -3.39340000
0.38543923 -3.42510000
0.39645179 -3.45640000
0.40746431 -3.48750000
0.41847687 -3.51810000
0.42948942 -3.54820000
0.44050198 -3.57760000
0.45151450 -3.60640000
0.46252706 -3.63420000
0.47353962 -3.66120000
0.48455218 -3.68710000
0.49556470 -3.71180000
0.50657726 -3.73520000
0.51758981 -3.75720000
0.52860237 -3.77760000
0.53961489 -3.79640000
0.55062745 -3.81330000
0.56164001 -3.82770000
0.57265257 -3.83990000
0.58366512 -3.85010000
0.59467764 -3.85840000
0.60569020 -3.86470000
0.61670276 -3.86900000
0.62771532 -3.87150000
0.63872784 -3.87220000
0.64974040 -3.87130000
0.66075296 -3.86880000
0.67176551 -3.86510000
0.68277803 -3.86050000
0.69379059 -3.85800000
0.70480315 -3.87710000
0.71581571 -3.91980000
0.72682823 -3.96510000
0.73784079 -4.01080000
0.74885334 -4.05670000
0.75986590 -4.10250000
0.77087846 -4.14810000
0.78189098 -4.19350000
0.79290354 -4.23850000
0.80391610 -4.28310000
0.81492866 -4.32730000
0.82594117 -4.37090000
0.83695373 -4.41400000
0.84796629 -4.45650000
0.85897885 -4.49840000
0.86999137 -4.53960000
0.88100393 -4.58010000
0.89201649 -4.61990000
0.90302904 -4.65890000
0.91404156 -4.69710000
0.92505412 -4.73450000
0.93606668 -4.77100000
0.94707924 -4.80660000
0.95809180 -4.84140000
0.96910432 -4.87520000
0.98011687 -4.90810000
0.99112943 -4.93990000
1.00214199 -4.97080000
1.01315451 -5.00050000
1.02416707 -5.02900000
1.03517963 -5.05480000
1.04619219 -5.06090000
1.05720470 -5.04900000
1.06821726 -5.03440000
1.07922982 -5.01830000
1.09024238 -5.00090000
1.10125490 -4.98230000
1.11226746 -4.96250000
1.12328002 -4.94160000
1.13429257 -4.91960000
1.14530513 -4.89660000
1.15631765 -4.87280000
1.16733021 -4.84810000
1.17834277 -4.82270000
1.18935533 -4.79680000
1.20036785 -4.77060000
1.21138040 -4.74430000
1.22239296 -4.71820000
1.23340552 -4.69260000
1.24441804 -4.66820000
1.25543060 -4.64540000
1.26644316 -4.62500000
1.27745572 -4.60770000
1.28846824 -4.59450000
1.29948079 -4.58620000
1.31049335 -4.58340000
1.31049335 -4.58340000
1.31599963 -4.58410000
1.32150595 -4.58620000
1.32701223 -4.58980000
1.33251851 -4.59460000
1.33802483 -4.60070000
1.34353111 -4.60800000
1.34903739 -4.61640000
1.35454366 -4.62580000
1.36004998 -4.63600000
1.36555626 -4.64700000
1.37106254 -4.65880000
1.37656886 -4.67110000
1.38207514 -4.68400000
1.38758142 -4.69740000
1.39308774 -4.71110000
1.39859402 -4.72530000
1.40410030 -4.73970000
1.40960657 -4.75440000
1.41511289 -4.76940000
1.42061917 -4.78450000
1.42612545 -4.79980000
1.43163177 -4.81530000
1.43713805 -4.83080000
1.44264433 -4.84640000
1.44815065 -4.86210000
1.45365693 -4.87790000
1.45916321 -4.89370000
1.46466948 -4.90950000
1.47017580 -4.92530000
1.47568208 -4.94110000
1.48118836 -4.95690000
1.48669468 -4.97260000
1.49220096 -4.98830000
1.49770724 -5.00400000
1.50321356 -5.01950000
1.50871984 -5.03510000
1.51422612 -5.05050000
1.51973239 -5.06580000
1.52523871 -5.08110000
1.53074499 -5.09620000
1.53625127 -5.11120000
1.54175759 -5.12600000
1.54726387 -5.14040000
1.55277015 -5.15440000
1.55827647 -5.16670000
1.56378275 -5.17370000
1.56928903 -5.17170000
1.57479534 -5.16580000
1.58030162 -5.15870000
1.58580790 -5.15110000
1.59131418 -5.14330000
1.59682050 -5.13540000
1.60232678 -5.12740000
1.60783306 -5.11940000
1.61333938 -5.11130000
1.61884566 -5.10320000
1.62435194 -5.09510000
1.62985825 -5.08700000
1.63536453 -5.07880000
1.64087081 -5.07070000
1.64637709 -5.06270000
1.65188341 -5.05460000
1.65738969 -5.04660000
1.66289597 -5.03860000
1.66840229 -5.03060000
1.67390857 -5.02270000
1.67941485 -5.01490000
1.68492116 -5.00710000
1.69042744 -4.99940000
1.69593372 -4.99180000
1.70144000 -4.98420000
1.70694632 -4.97680000
1.71245260 -4.96940000
1.71795888 -4.96210000
1.72346520 -4.95490000
1.72897148 -4.94780000
1.73447776 -4.94080000
1.73998407 -4.93400000
1.74549035 -4.92720000
1.75099663 -4.92060000
1.75650295 -4.91410000
1.76200923 -4.90770000
1.76751551 -4.90150000
1.77302179 -4.89540000
1.77852811 -4.88950000
1.78403439 -4.88360000
1.78954067 -4.87800000
1.79504698 -4.87250000
1.80055326 -4.86710000
1.80605954 -4.86190000
1.81156586 -4.85690000
1.81707214 -4.85200000
1.82257842 -4.84730000
1.82808470 -4.84270000
1.83359102 -4.83840000
1.83909730 -4.83420000
1.84460358 -4.83010000
1.85010989 -4.82630000
1.85561617 -4.82260000
1.86112245 -4.81910000
1.86662877 -4.81570000
1.87213505 -4.81260000
1.87764133 -4.80960000
1.88314761 -4.80680000
1.88865393 -4.80420000
1.89416021 -4.80180000
1.89966649 -4.79960000
1.90517280 -4.79750000
1.91067908 -4.79560000
1.91618536 -4.79400000
1.92169168 -4.79250000
1.92719796 -4.79120000
1.93270424 -4.79000000
1.93821052 -4.78910000
1.94371684 -4.78830000
1.94922312 -4.78780000
1.95472940 -4.78740000
1.96023571 -4.78720000
1.96574199 -4.78720000
1.96574199 -4.78720000
1.98226083 -4.78780000
1.99877967 -4.79000000
2.01529851 -4.79400000
2.03181734 -4.79960000
2.04833618 -4.80680000
2.06485502 -4.81570000
2.08137386 -4.82630000
2.09789273 -4.83840000
2.11441157 -4.85200000
2.13093041 -4.86710000
2.14744925 -4.88360000
2.16396808 -4.90150000
2.18048692 -4.92060000
2.19700576 -4.94080000
2.21352460 -4.96210000
2.23004344 -4.98420000
2.24656227 -5.00710000
2.26308111 -5.03060000
2.27959995 -5.05460000
2.29611879 -5.07880000
2.31263762 -5.10320000
2.32915646 -5.12740000
2.34567534 -5.15110000
2.36219418 -5.17170000
2.37871301 -5.15440000
2.39523185 -5.11120000
2.41175069 -5.06580000
2.42826953 -5.01950000
2.44478836 -4.97260000
2.46130720 -4.92530000
2.47782604 -4.87790000
2.49434488 -4.83080000
2.51086371 -4.78450000
2.52738255 -4.73970000
2.54390139 -4.69740000
2.56042023 -4.65880000
2.57693906 -4.62580000
2.59345794 -4.60080000
2.60997678 -4.58620000
2.62649562 -4.58410000
2.64301445 -4.59450000
2.65953329 -4.61590000
2.67605213 -4.64540000
2.69257097 -4.68020000
2.70908981 -4.71820000
2.72560864 -4.75740000
2.74212748 -4.79680000
2.75864632 -4.83550000
2.77516516 -4.87280000
2.79168399 -4.90820000
2.80820283 -4.94160000
2.82472167 -4.97250000
2.84124055 -5.00090000
2.85775938 -5.02650000
2.87427822 -5.04900000
2.89079706 -5.06270000
2.90731590 -5.02900000
2.92383473 -4.98580000
2.94035357 -4.94000000
2.95687241 -4.89180000
2.97339125 -4.84140000
2.98991008 -4.78890000
3.00642892 -4.73450000
3.02294776 -4.67810000
3.03946660 -4.61990000
3.05598544 -4.56000000
3.07250431 -4.49840000
3.08902315 -4.43530000
3.10554199 -4.37090000
3.12206082 -4.30520000
3.13857966 -4.23850000
3.15509850 -4.17080000
3.17161734 -4.10250000
3.18813618 -4.03380000
3.20465501 -3.96510000
3.22117385 -3.89770000
3.23769269 -3.85800000
3.25421153 -3.86280000
3.27073036 -3.86880000
3.28724920 -3.87190000
3.30376804 -3.87150000
3.32028692 -3.86710000
3.33680575 -3.85840000
3.35332459 -3.84530000
3.36984343 -3.82770000
3.38636227 -3.80520000
3.40288110 -3.77760000
3.41939994 -3.74640000
3.43591878 -3.71180000
3.45243762 -3.67430000
3.46895645 -3.63420000
3.48547529 -3.59210000
3.50199413 -3.54820000
3.51851297 -3.50290000
3.53503181 -3.45640000
3.55155064 -3.40930000
3.56806952 -3.36160000
3.58458836 -3.31380000
3.60110720 -3.26600000
3.61762603 -3.21870000
3.63414487 -3.17190000
3.65066371 -3.12600000
3.66718255 -3.08120000
3.68370138 -3.03780000
3.70022022 -2.99590000
3.71673906 -2.95590000
3.73325790 -2.91800000
3.74977673 -2.88240000
3.76629557 -2.84930000
3.78281441 -2.81910000
3.79933325 -2.79200000
3.81585212 -2.76830000
3.83237096 -2.74840000
3.84888980 -2.73260000
3.86540864 -2.72140000
3.88192747 -2.71420000
3.89844631 -2.71040000
3.91496515 -2.70860000
3.93148399 -2.70810000

0.00000000 -2.64510000
0.01101256 -2.64530000
0.02202512 -2.64600000
0.03303764 -2.64680000
0.04405019 -2.64770000
0.05506275 -2.64810000
0.06607531 -2.64780000
0.07708783 -2.64640000
0.08810039 -2.64380000
0.09911295 -2.64010000
0.11012551 -2.63520000
0.12113802 -2.62930000
0.13215058 -2.62250000
0.14316314 -2.61470000
0.15417570 -2.60620000
0.16518822 -2.59690000
0.17620078 -2.58680000
0.18721334 -2.57600000
0.19822589 -2.56460000
0.20923845 -2.55250000
0.22025097 -2.53980000
0.23126353 -2.52650000
0.24227609 -2.51320000
0.25328865 -2.51340000
0.26430117 -2.53150000
0.27531372 -2.55950000
0.28632628 -2.59070000
0.29733884 -2.62290000
0.30835136 -2.65530000
0.31936392 -2.68780000
0.33037648 -2.72090000
0.34138904 -2.75380000
0.35240156 -2.78640000
0.36341411 -2.81870000
0.37442667 -2.85070000
0.38543923 -2.88240000
0.39645179 -2.91370000
0.40746431 -2.94480000
0.41847687 -2.97560000
0.42948942 -3.00610000
0.44050198 -3.03640000
0.45151450 -3.06650000
0.46252706 -3.09640000
0.47353962 -3.12630000
0.48455218 -3.15620000
0.49556470 -3.18610000
0.50657726 -3.21630000
0.51758981 -3.24670000
0.52860237 -3.27760000
0.53961489 -3.30910000
0.55062745 -3.34120000
0.56164001 -3.37420000
0.57265257 -3.40820000
0.58366512 -3.44330000
0.59467764 -3.47950000
0.60569020 -3.51690000
0.61670276 -3.55550000
0.62771532 -3.59520000
0.63872784 -3.63600000
0.64974040 -3.67780000
0.66075296 -3.72040000
0.67176551 -3.76370000
0.68277803 -3.80760000
0.69379059 -3.85050000
0.70480315 -3.85630000
0.71581571 -3.84860000
0.72682823 -3.83990000
0.73784079 -3.83050000
0.74885334 -3.82060000
0.75986590 -3.81040000
0.77087846 -3.80000000
0.78189098 -3.78950000
0.79290354 -3.77900000
0.80391610 -3.76860000
0.81492866 -3.75840000
0.82594117 -3.74860000
0.83695373 -3.73900000
0.84796629 -3.73000000
0.85897885 -3.72130000
0.86999137 -3.71330000
0.88100393 -3.70580000
0.89201649 -3.69890000
0.90302904 -3.69270000
0.91404156 -3.68710000
0.92505412 -3.68230000
0.93606668 -3.67810000
0.94707924 -3.67470000
0.95809180 -3.67210000
0.96910432 -3.67020000
0.98011687 -3.66920000
0.99112943 -3.66900000
1.00214199 -3.66960000
1.01315451 -3.67100000
1.02416707 -3.67340000
1.03517963 -3.67680000
1.04619219 -3.68130000
1.05720470 -3.68680000
1.06821726 -3.69360000
1.07922982 -3.70180000
1.09024238 -3.71160000
1.10125490 -3.72310000
1.11226746 -3.73650000
1.12328002 -3.75190000
1.13429257 -3.76960000
1.14530513 -3.78940000
1.15631765 -3.81130000
1.16733021 -3.83520000
1.17834277 -3.86070000
1.18935533 -3.88740000
1.20036785 -3.91490000
1.21138040 -3.94280000
1.22239296 -3.97060000
1.23340552 -3.99770000
1.24441804 -4.02360000
1.25543060 -4.04760000
1.26644316 -4.06900000
1.27745572 -4.08690000
1.28846824 -4.10050000
1.29948079 -4.10900000
1.31049335 -4.11190000
1.31049335 -4.11190000
1.31599963 -4.11120000
1.32150595 -4.10900000
1.32701223 -4.10560000
1.33251851 -4.10090000
1.33802483 -4.09510000
1.34353111 -4.08830000
1.34903739 -4.08070000
1.35454366 -4.07230000
1.36004998 -4.06350000
1.36555626 -4.05430000
1.37106254 -4.04480000
1.37656886 -4.03530000
1.38207514 -4.02580000
1.38758142 -4.01650000
1.39308774 -4.00740000
1.39859402 -3.99880000
1.40410030 -3.99050000
1.40960657 -3.98280000
1.41511289 -3.97560000
1.42061917 -3.96900000
1.42612545 -3.96300000
1.43163177 -3.95770000
1.43713805 -3.95290000
1.44264433 -3.94870000
1.44815065 -3.94500000
1.45365693 -3.94190000
1.45916321 -3.93930000
1.46466948 -3.93720000
1.47017580 -3.93550000
1.47568208 -3.93420000
1.48118836 -3.93330000
1.48669468 -3.93280000
1.49220096 -3.93290000
1.49770724 -3.93390000
1.50321356 -3.93530000
1.50871984 -3.93680000
1.51422612 -3.93860000
1.51973239 -3.94040000
1.52523871 -3.94240000
1.53074499 -3.94450000
1.53625127 -3.94670000
1.54175759 -3.94890000
1.54726387 -3.95130000
1.55277015 -3.95380000
1.55827647 -3.95630000
1.56378275 -3.95890000
1.56928903 -3.96150000
1.57479534 -3.96420000
1.58030162 -3.96690000
1.58580790 -3.96970000
1.59131418 -3.97250000
1.59682050 -3.97530000
1.60232678 -3.97820000
1.60783306 -3.98110000
1.61333938 -3.98400000
1.61884566 -3.98690000
1.62435194 -3.98980000
1.62985825 -3.99270000
1.63536453 -3.99570000
1.64087081 -3.99860000
1.64637709 -4.00160000
1.65188341 -4.00450000
1.65738969 -4.00750000
1.66289597 -4.01040000
1.66840229 -4.01330000
1.67390857 -4.01620000
1.67941485 -4.01910000
1.68492116 -4.02200000
1.69042744 -4.02490000
1.69593372 -4.02770000
1.70144000 -4.03050000
1.70694632 -4.03330000
1.71245260 -4.03600000
1.71795888 -4.03870000
1.72346520 -4.04140000
1.72897148 -4.04410000
1.73447776 -4.04670000
1.73998407 -4.04920000
1.74549035 -4.05180000
1.75099663 -4.05430000
1.75650295 -4.05670000
1.76200923 -4.05910000
1.76751551 -4.06140000
1.77302179 -4.06370000
1.77852811 -4.06600000
1.78403439 -4.06820000
1.78954067 -4.07030000
1.79504698 -4.07240000
1.80055326 -4.07440000
1.80605954 -4.07640000
1.81156586 -4.07830000
1.81707214 -4.08020000
1.82257842 -4.08200000
1.82808470 -4.08370000
1.83359102 -4.08530000
1.83909730 -4.08690000
1.84460358 -4.08850000
1.85010989 -4.08990000
1.85561617 -4.09130000
1.86112245 -4.09260000
1.86662877 -4.09390000
1.87213505 -4.09510000
1.87764133 -4.09620000
1.88314761 -4.09720000
1.88865393 -4.09820000
1.89416021 -4.09910000
1.89966649 -4.09990000
1.90517280 -4.10060000
1.91067908 -4.10130000
1.91618536 -4.10180000
1.92169168 -4.10240000
1.92719796 -4.10280000
1.93270424 -4.10310000
1.93821052 -4.10340000
1.94371684 -4.10360000
1.94922312 -4.10370000
1.95472940 -4.10380000
1.96023571 -4.10370000
1.96574199 -4.10360000
1.96574199 -4.10360000
1.98226083 -4.10370000
1.99877967 -4.10310000
2.01529851 -4.10180000
2.03181734 -4.09990000
2.04833618 -4.09720000
2.06485502 -4.09390000
2.08137386 -4.08990000
2.09789273 -4.08530000
2.11441157 -4.08020000
2.13093041 -4.07440000
2.14744925 -4.06820000
2.16396808 -4.06140000
2.18048692 -4.05430000
2.19700576 -4.04670000
2.21352460 -4.03870000
2.23004344 -4.03050000
2.24656227 -4.02200000
2.26308111 -4.01330000
2.27959995 -4.00450000
2.29611879 -3.99570000
2.31263762 -3.98690000
2.32915646 -3.97820000
2.34567534 -3.96970000
2.36219418 -3.96150000
2.37871301 -3.95380000
2.39523185 -3.94670000
2.41175069 -3.94040000
2.42826953 -3.93530000
2.44478836 -3.93280000
2.46130720 -3.93550000
2.47782604 -3.94190000
2.49434488 -3.95290000
2.51086371 -3.96900000
2.52738255 -3.99050000
2.54390139 -4.01650000
2.56042023 -4.04480000
2.57693906 -4.07230000
2.59345794 -4.09510000
2.60997678 -4.10900000
2.62649562 -4.11120000
2.64301445 -4.10050000
2.65953329 -4.07840000
2.67605213 -4.04760000
2.69257097 -4.01080000
2.70908981 -3.97060000
2.72560864 -3.92880000
2.74212748 -3.88740000
2.75864632 -3.84770000
2.77516516 -3.81130000
2.79168399 -3.77920000
2.80820283 -3.75190000
2.82472167 -3.72950000
2.84124055 -3.71160000
2.85775938 -3.69760000
2.87427822 -3.68680000
2.89079706 -3.67890000
2.90731590 -3.67340000
2.92383473 -3.67020000
2.94035357 -3.66900000
2.95687241 -3.66960000
2.97339125 -3.67210000
2.98991008 -3.67630000
3.00642892 -3.68230000
3.02294776 -3.68980000
3.03946660 -3.69890000
3.05598544 -3.70950000
3.07250431 -3.72130000
3.08902315 -3.73440000
3.10554199 -3.74860000
3.12206082 -3.76350000
3.13857966 -3.77900000
3.15509850 -3.79470000
3.17161734 -3.81040000
3.18813618 -3.82560000
3.20465501 -3.83990000
3.22117385 -3.85260000
3.23769269 -3.85050000
3.25421153 -3.78560000
3.27073036 -3.72040000
3.28724920 -3.65680000
3.30376804 -3.59520000
3.32028692 -3.53600000
3.33680575 -3.47950000
3.35332459 -3.42560000
3.36984343 -3.37420000
3.38636227 -3.32510000
3.40288110 -3.27760000
3.41939994 -3.23150000
3.43591878 -3.18610000
3.45243762 -3.14120000
3.46895645 -3.09640000
3.48547529 -3.05140000
3.50199413 -3.00610000
3.51851297 -2.96020000
3.53503181 -2.91370000
3.55155064 -2.86660000
3.56806952 -2.81870000
3.58458836 -2.77010000
3.60110720 -2.72090000
3.61762603 -2.67150000
3.63414487 -2.62290000
3.65066371 -2.57490000
3.66718255 -2.53150000
3.68370138 -2.51100000
3.70022022 -2.52650000
3.71673906 -2.54620000
3.73325790 -2.56460000
3.74977673 -2.58150000
3.76629557 -2.59690000
3.78281441 -2.61060000
3.79933325 -2.62250000
3.81585212 -2.63240000
3.83237096 -2.64010000
3.84888980 -2.64530000
3.86540864 -2.64780000
3.88192747 -2.64800000
3.89844631 -2.64680000
3.91496515 -2.64560000
3.93148399 -2.64510000

0.00000000 -2.64510000
0.01101256 -2.64530000
0.02202512 -2.64590000
0.03303764 -2.64660000
0.04405019 -2.64710000
0.05506275 -2.64700000
0.06607531 -2.64600000
0.07708783 -2.64380000
0.08810039 -2.64050000
0.09911295 -2.63600000
0.11012551 -2.63050000
0.12113802 -2.62390000
0.13215058 -2.61650000
0.14316314 -2.60820000
0.15417570 -2.59910000
0.16518822 -2.58930000
0.17620078 -2.57890000
0.18721334 -2.56780000
0.19822589 -2.55620000
0.20923845 -2.54430000
0.22025097 -2.53230000
0.23126353 -2.52090000
0.24227609 -2.51180000
0.25328865 -2.49880000
0.26430117 -2.51760000
0.27531372 -2.55190000
0.28632628 -2.58620000
0.29733884 -2.62020000
0.30835136 -2.65400000
0.31936392 -2.68750000
0.33037648 -2.72000000
0.34138904 -2.75200000
0.35240156 -2.78380000
0.36341411 -2.81530000
0.37442667 -2.84640000
0.38543923 -2.87720000
0.39645179 -2.90770000
0.40746431 -2.93780000
0.41847687 -2.96760000
0.42948942 -2.99710000
0.44050198 -3.02620000
0.45151450 -3.05520000
0.46252706 -3.08390000
0.47353962 -3.11250000
0.48455218 -3.14100000
0.49556470 -3.16950000
0.50657726 -3.19810000
0.51758981 -3.22690000
0.52860237 -3.25620000
0.53961489 -3.28600000
0.55062745 -3.31660000
0.56164001 -3.34810000
0.57265257 -3.38070000
0.58366512 -3.41460000
0.59467764 -3.44990000
0.60569020 -3.48670000
0.61670276 -3.52500000
0.62771532 -3.56470000
0.63872784 -3.60560000
0.64974040 -3.64780000
0.66075296 -3.69080000
0.67176551 -3.73460000
0.68277803 -3.77860000
0.69379059 -3.82060000
0.70480315 -3.83920000
0.71581571 -3.83390000
0.72682823 -3.82570000
0.73784079 -3.81640000
0.74885334 -3.80670000
0.75986590 -3.79650000
0.77087846 -3.78620000
0.78189098 -3.77580000
0.79290354 -3.76550000
0.80391610 -3.75530000
0.81492866 -3.74540000
0.82594117 -3.73580000
0.83695373 -3.72660000
0.84796629 -3.71780000
0.85897885 -3.70960000
0.86999137 -3.70190000
0.88100393 -3.69490000
0.89201649 -3.68840000
0.90302904 -3.68260000
0.91404156 -3.67760000
0.92505412 -3.67320000
0.93606668 -3.66950000
0.94707924 -3.66660000
0.95809180 -3.66440000
0.96910432 -3.66300000
0.98011687 -3.66230000
0.99112943 -3.66240000
1.00214199 -3.66320000
1.01315451 -3.66490000
1.02416707 -3.66730000
1.03517963 -3.67060000
1.04619219 -3.67470000
1.05720470 -3.67970000
1.06821726 -3.68570000
1.07922982 -3.69280000
1.09024238 -3.70100000
1.10125490 -3.71050000
1.11226746 -3.72140000
1.12328002 -3.73390000
1.13429257 -3.74810000
1.14530513 -3.76420000
1.15631765 -3.78220000
1.16733021 -3.80220000
1.17834277 -3.82390000
1.18935533 -3.84720000
1.20036785 -3.87170000
1.21138040 -3.89700000
1.22239296 -3.92240000
1.23340552 -3.94760000
1.24441804 -3.97180000
1.25543060 -3.99430000
1.26644316 -4.01430000
1.27745572 -4.03110000
1.28846824 -4.04380000
1.29948079 -4.05170000
1.31049335 -4.05430000
1.31049335 -4.05430000
1.31599963 -4.05370000
1.32150595 -4.05170000
1.32701223 -4.04860000
1.33251851 -4.04450000
1.33802483 -4.03930000
1.34353111 -4.03340000
1.34903739 -4.02670000
1.35454366 -4.01960000
1.36004998 -4.01220000
1.36555626 -4.00460000
1.37106254 -3.99690000
1.37656886 -3.98940000
1.38207514 -3.98210000
1.38758142 -3.97510000
1.39308774 -3.96850000
1.39859402 -3.96240000
1.40410030 -3.95690000
1.40960657 -3.95180000
1.41511289 -3.94740000
1.42061917 -3.94350000
1.42612545 -3.94010000
1.43163177 -3.93730000
1.43713805 -3.93500000
1.44264433 -3.93310000
1.44815065 -3.93170000
1.45365693 -3.93070000
1.45916321 -3.93010000
1.46466948 -3.92980000
1.47017580 -3.92980000
1.47568208 -3.93010000
1.48118836 -3.93070000
1.48669468 -3.93150000
1.49220096 -3.93230000
1.49770724 -3.93250000
1.50321356 -3.93290000
1.50871984 -3.93350000
1.51422612 -3.93430000
1.51973239 -3.93530000
1.52523871 -3.93650000
1.53074499 -3.93790000
1.53625127 -3.93940000
1.54175759 -3.94110000
1.54726387 -3.94290000
1.55277015 -3.94490000
1.55827647 -3.94690000
1.56378275 -3.94910000
1.56928903 -3.95130000
1.57479534 -3.95370000
1.58030162 -3.95610000
1.58580790 -3.95860000
1.59131418 -3.96110000
1.59682050 -3.96370000
1.60232678 -3.96640000
1.60783306 -3.96910000
1.61333938 -3.97190000
1.61884566 -3.97470000
1.62435194 -3.97750000
1.62985825 -3.98040000
1.63536453 -3.98320000
1.64087081 -3.98610000
1.64637709 -3.98910000
1.65188341 -3.99200000
1.65738969 -3.99490000
1.66289597 -3.99790000
1.66840229 -4.00080000
1.67390857 -4.00380000
1.67941485 -4.00680000
1.68492116 -4.00970000
1.69042744 -4.01260000
1.69593372 -4.01560000
1.70144000 -4.01850000
1.70694632 -4.02140000
1.71245260 -4.02420000
1.71795888 -4.02710000
1.72346520 -4.02990000
1.72897148 -4.03270000
1.73447776 -4.03550000
1.73998407 -4.03820000
1.74549035 -4.04100000
1.75099663 -4.04360000
1.75650295 -4.04630000
1.76200923 -4.04890000
1.76751551 -4.05140000
1.77302179 -4.05390000
1.77852811 -4.05640000
1.78403439 -4.05880000
1.78954067 -4.06120000
1.79504698 -4.06350000
1.80055326 -4.06580000
1.80605954 -4.06800000
1.81156586 -4.07020000
1.81707214 -4.07230000
1.82257842 -4.07430000
1.82808470 -4.07630000
1.83359102 -4.07820000
1.83909730 -4.08010000
1.84460358 -4.08190000
1.85010989 -4.08360000
1.85561617 -4.08530000
1.86112245 -4.08690000
1.86662877 -4.08850000
1.87213505 -4.08990000
1.87764133 -4.09130000
1.88314761 -4.09270000
1.88865393 -4.09390000
1.89416021 -4.09510000
1.89966649 -4.09620000
1.90517280 -4.09720000
1.91067908 -4.09820000
1.91618536 -4.09910000
1.92169168 -4.09990000
1.92719796 -4.10060000
1.93270424 -4.10130000
1.93821052 -4.10190000
1.94371684 -4.10240000
1.94922312 -4.10280000
1.95472940 -4.10320000
1.96023571 -4.10340000
1.96574199 -4.10360000
1.96574199 -4.10360000
1.98226083 -4.10280000
1.99877967 -4.10130000
2.01529851 -4.09910000
2.03181734 -4.09620000
2.04833618 -4.09270000
2.06485502 -4.08850000
2.08137386 -4.08360000
2.09789273 -4.07820000
2.11441157 -4.07230000
2.13093041 -4.06580000
2.14744925 -4.05880000
2.16396808 -4.05140000
2.18048692 -4.04360000
2.19700576 -4.03550000
2.21352460 -4.02710000
2.23004344 -4.01850000
2.24656227 -4.00970000
2.26308111 -4.00080000
2.27959995 -3.99200000
2.29611879 -3.98320000
2.31263762 -3.97470000
2.32915646 -3.96640000
